vnt_vel_mean,vis_mean,tt_mean,po_mean,qnh_mean,ur_mean,vnt_dir_mode,chuva_mode,trovoada_mode,week,year,Aeroporto_,Aeroporto,avistamento,colisao,quase_colisao,Ob_Mean,Ab_Sum,ObxAbxS_Mean,Voos_como_Destino,Voos_como_Origem,Total_Voos
8.547058823529412,9910.8,21.147058823529413,16.376470588235293,1012.6294117647059,75.68823529411765,190,1,,44,2020,SBFL,SBFL,,0.0,,0.21481275996013408,9.957947888585478,33.126536835738676,140.0,136.0,276.0
7.505813953488372,9999.0,19.709302325581394,13.924418604651162,1017.0348837209302,70.86046511627907,190,1,1,45,2020,SBFL,SBFL,0.0,1.0,0.0,0.20946402040962164,9.648972791345207,32.06397059198264,159.0,163.0,322.0
6.175531914893617,8740.186170212766,23.117021276595743,21.106382978723403,1012.4574468085107,89.26595744680851,350,1,1,46,2020,SBFL,SBFL,2.0,1.0,0.0,0.20199288924628142,9.198943512072974,29.538508085427228,158.0,158.0,316.0
7.409090909090909,9702.494318181818,20.943181818181817,16.482954545454547,1013.0340909090909,76.76136363636364,190,1,1,47,2020,SBFL,SBFL,2.0,0.0,0.0,0.19870875513294525,8.957281805880896,26.559520672047878,157.0,156.0,313.0
9.321428571428571,9868.089285714286,24.75,20.31547619047619,1016.625,77.18452380952381,350,1,,48,2020,SBFL,SBFL,0.0,1.0,0.0,0.1931509328649886,8.937978442130904,23.62319115975789,167.0,160.0,327.0
8.122994652406417,7885.994652406417,22.705882352941178,19.272727272727273,1013.4598930481284,82.17647058823529,190,1,1,49,2020,SBFL,SBFL,1.0,1.0,0.0,0.1888198425496618,8.982289272248746,23.080313251940854,186.0,183.0,369.0
8.13953488372093,8851.53488372093,24.00581395348837,20.290697674418606,1012.4186046511628,80.62209302325581,360,1,1,50,2020,SBFL,SBFL,,0.0,,0.18684007046744225,8.664828031919896,22.318220606218198,182.0,186.0,368.0
8.293103448275861,9111.844827586207,24.32758620689655,21.24137931034483,1009.7816091954023,83.52298850574712,360,1,1,51,2020,SBFL,SBFL,0.0,1.0,0.0,0.181437162642387,7.81559738688805,19.540233686716814,211.0,211.0,422.0
6.174418604651163,9508.412790697674,23.296511627906977,19.372093023255815,1014.1976744186046,79.40116279069767,100,1,,52,2020,SBFL,SBFL,1.0,0.0,0.0,0.18092901637808886,7.61622855154753,18.79123073625043,200.0,203.0,403.0
7.302083333333333,9696.989583333334,25.552083333333332,22.083333333333332,1009.8645833333334,82.17708333333333,10,1,1,53,2020,SBFL,SBFL,,0.0,,0.22828254360046124,8.823676123181034,,55.0,60.0,115.0
8.46875,9350.7109375,26.5,23.2109375,1008.8671875,83.09375,60,1,1,1,2020,SBVT,SBVT,,0.0,,0.20577970080209715,7.392389044268956,22.73444176465502,266.0,268.0,534.0
12.297619047619047,9915.69642857143,27.75595238095238,22.773809523809526,1011.0059523809524,75.29166666666667,20,1,,2,2020,SBVT,SBVT,1.0,0.0,0.0,0.22579281059274536,8.746984432690775,24.613398265791364,282.0,281.0,563.0
8.5,9958.313953488372,26.813953488372093,21.96511627906977,1014.2441860465116,75.56976744186046,200,1,,3,2020,SBVT,SBVT,0.0,2.0,0.0,0.203310145369589,7.9649329281410095,26.668770584522235,286.0,285.0,571.0
6.780898876404494,8591.54748603352,24.28491620111732,22.033519553072626,1009.2625698324023,87.83240223463687,20,1,1,4,2020,SBVT,SBVT,0.0,3.0,0.0,0.19001633108067814,7.312109760452496,28.08391242357375,285.0,286.0,571.0
8.7396449704142,9898.437869822485,27.497041420118343,23.337278106508876,1012.9940828402367,79.1775147928994,10,1,1,5,2020,SBVT,SBVT,1.0,1.0,0.0,0.19643553529843602,7.445476307997934,28.345608356604075,271.0,273.0,544.0
6.645348837209302,9836.244186046511,26.941860465116278,23.325581395348838,1013.8313953488372,81.49418604651163,10,1,1,6,2020,SBVT,SBVT,0.0,0.0,1.0,0.18518166822358154,7.35002687194079,28.82947370709478,254.0,254.0,508.0
6.25,9772.343023255815,26.52906976744186,23.11627906976744,1013.5988372093024,82.69186046511628,10,1,1,7,2020,SBVT,SBVT,0.0,1.0,0.0,0.2008831697187372,7.39475554016905,27.888631021516936,254.0,253.0,507.0
8.602272727272727,9686.602272727272,26.954545454545453,22.977272727272727,1013.1079545454545,79.89772727272727,50,1,1,8,2020,SBVT,SBVT,0.0,0.0,1.0,0.1820839863382346,6.4545233021924036,25.446243043253297,217.0,218.0,435.0
7.382550335570469,9529.342281879195,26.449664429530202,22.91275167785235,1013.0134228187919,81.69127516778524,220,1,1,9,2020,SBVT,SBVT,0.0,2.0,0.0,0.194021970813592,7.125520713486807,25.33264631885692,247.0,244.0,491.0
5.850574712643678,9677.264367816091,24.385057471264368,22.264367816091955,1013.7931034482758,88.79310344827586,300,1,1,10,2020,SBVT,SBVT,1.0,5.0,0.0,0.15149800939253044,5.899579275451627,24.186972323306804,251.0,250.0,501.0
6.421965317919075,9658.052023121387,25.560693641618496,22.61849710982659,1015.6300578034682,84.55491329479769,170,1,1,11,2020,SBVT,SBVT,0.0,2.0,0.0,0.19997613259918656,6.9335088744584255,24.79160599107877,241.0,241.0,482.0
6.485380116959064,9801.982352941177,26.450617283950617,23.012345679012345,1011.7251461988304,78.0,360,1,1,12,2020,SBVT,SBVT,0.0,2.0,0.0,0.2116705962947281,8.606038101776809,25.37519015295743,125.0,128.0,253.0
6.803468208092486,9715.843930635838,24.052325581395348,20.38953488372093,1016.4393063583815,80.35260115606937,160,1,,13,2020,SBVT,SBVT,0.0,1.0,0.0,0.19491987994558765,7.521369774878967,24.429685543328834,42.0,42.0,84.0
5.9171597633136095,9933.940828402367,26.125,22.339285714285715,1012.9467455621302,80.3491124260355,20,1,1,14,2020,SBVT,SBVT,,0.0,,0.19352665480971973,8.603098865817692,24.778372991596612,25.0,26.0,51.0
6.741176470588235,9763.776470588235,24.437869822485208,20.80473372781065,1014.4411764705883,80.45882352941176,210,1,,15,2020,SBVT,SBVT,,0.0,,0.18569859001276504,8.041091807738473,24.51014692828538,21.0,19.0,40.0
7.8273809523809526,9999.0,24.84431137724551,20.38323353293413,1016.8928571428571,76.32738095238095,210,,,16,2020,SBVT,SBVT,,0.0,,0.21293628253019162,9.390763939767822,27.181548272661747,24.0,24.0,48.0
6.428571428571429,9999.0,23.458333333333332,19.404761904761905,1017.9761904761905,78.85119047619048,160,,,17,2020,SBVT,SBVT,,0.0,,0.20909442519780105,8.655699449925168,26.289692857870783,27.0,27.0,54.0
5.106508875739645,9933.92899408284,23.214285714285715,19.303571428571427,1018.2440476190476,79.87573964497041,300,1,,18,2020,SBVT,SBVT,0.0,1.0,0.0,0.22839602654744653,9.339991330422963,28.29522302905424,24.0,25.0,49.0
6.744047619047619,9826.434523809523,22.660714285714285,17.63095238095238,1018.1309523809524,74.70238095238095,200,1,,19,2020,SBVT,SBVT,,0.0,,0.23342998263391287,8.901513107760028,28.16205149477106,29.0,32.0,61.0
5.4226190476190474,9844.32142857143,22.75,19.351190476190474,1017.4464285714286,82.49404761904762,320,1,,20,2020,SBVT,SBVT,,0.0,,0.20677879986809358,7.3989412137322255,25.58074042658453,32.0,33.0,65.0
5.426900584795321,9800.21052631579,23.473684210526315,20.27485380116959,1019.7777777777778,83.09941520467837,20,1,,21,2020,SBVT,SBVT,0.0,1.0,1.0,0.18815315953208747,6.472324491027019,20.03705033939248,39.0,38.0,77.0
5.2485207100591715,9868.881656804733,21.035502958579883,16.875739644970412,1016.5562130177515,78.9171597633136,160,1,,22,2020,SBVT,SBVT,,0.0,,0.14890892098699163,5.79458524973184,19.013312090127158,38.0,38.0,76.0
4.113095238095238,9790.732142857143,22.041666666666668,18.845238095238095,1019.202380952381,83.74404761904762,320,1,,23,2020,SBVT,SBVT,2.0,0.0,0.0,0.061315993381475725,1.4228821215937981,1.009857484196474,42.0,48.0,90.0
4.9226190476190474,9999.0,24.011904761904763,20.279761904761905,1016.8333333333334,81.19047619047619,20,,,24,2020,SBVT,SBVT,0.0,2.0,0.0,0.16183573204659504,7.5601098518169945,29.775900229468675,48.0,47.0,95.0
6.195402298850575,9412.942528735632,22.310344827586206,19.45977011494253,1022.8333333333334,84.74712643678161,150,1,,25,2020,SBVT,SBVT,0.0,1.0,0.0,0.20294821852707837,8.51486222456867,31.156750596680094,55.0,60.0,115.0
5.494047619047619,9999.0,21.779761904761905,17.297619047619047,1017.9404761904761,77.47619047619048,320,,,26,2020,SBVT,SBVT,0.0,1.0,0.0,0.22351162564174396,14.905514461003316,35.20353347727531,64.0,62.0,126.0
5.662857142857143,9199.16,21.874285714285715,18.708571428571428,1017.64,83.11428571428571,160,1,,27,2020,SBVT,SBVT,,0.0,,0.22443256035948453,12.995837650069738,34.0277321884896,70.0,71.0,141.0
6.065476190476191,9999.0,22.196428571428573,18.178571428571427,1018.4821428571429,79.32142857142857,10,,,28,2020,SBVT,SBVT,0.0,1.0,0.0,0.23126874024435426,12.09321636867229,34.35327745220776,68.0,71.0,139.0
5.390804597701149,9533.632183908046,21.810344827586206,18.264367816091955,1020.8735632183908,81.683908045977,220,1,,29,2020,SBVT,SBVT,2.0,0.0,0.0,0.2158789741289132,8.910506613810576,33.02186335200235,80.0,77.0,157.0
4.43859649122807,9823.590643274854,21.801169590643276,18.60233918128655,1020.6900584795321,83.15204678362574,50,1,,30,2020,SBVT,SBVT,0.0,1.0,0.0,0.21547418193565984,8.909102912927084,32.75002017796409,74.0,72.0,146.0
6.936416184971098,9270.872832369942,21.68208092485549,18.439306358381504,1022.4219653179191,82.85549132947978,140,1,,31,2020,SBVT,SBVT,,0.0,,0.2031488298214723,8.507099481085097,32.9338655383848,77.0,78.0,155.0
4.842105263157895,9694.970760233919,20.502923976608187,17.17543859649123,1026.2222222222222,82.6140350877193,310,1,,32,2020,SBVT,SBVT,1.0,3.0,0.0,0.19791136553073088,8.141496987501734,31.612053271657068,89.0,89.0,178.0
7.398809523809524,9999.0,23.446428571428573,19.125,1017.6071428571429,77.51190476190476,10,1,,33,2020,SBVT,SBVT,2.0,0.0,0.0,0.19156803137219872,8.453013107121887,32.22177957612004,99.0,97.0,196.0
10.345029239766081,9443.561403508771,22.695906432748536,18.596491228070175,1017.5380116959064,78.27485380116958,210,1,,34,2020,SBVT,SBVT,7.0,0.0,0.0,0.1886572852885852,8.389402345437306,33.703275697650355,105.0,104.0,209.0
9.757225433526012,9811.202312138728,21.803468208092486,17.15028901734104,1018.7572254335261,76.10982658959537,210,1,,35,2020,SBVT,SBVT,0.0,1.0,0.0,0.19100463756702266,8.295852811521616,33.73126745028945,106.0,105.0,211.0
7.089285714285714,9999.0,23.547619047619047,19.452380952380953,1020.3869047619048,78.99404761904762,20,,,36,2020,SBVT,SBVT,,0.0,,0.19550434632646055,8.185947405609195,33.47518639702287,121.0,119.0,240.0
9.833333333333334,9999.0,24.375,19.319444444444443,1018.1666666666666,63.666666666666664,20,,,37,2020,SBVT,SBVT,,0.0,,0.1929688769551751,7.46206866779286,31.498386205912638,127.0,129.0,256.0
9.763313609467456,9969.426035502958,24.285714285714285,19.148809523809526,1016.8214285714286,73.63313609467455,10,1,,38,2020,SBVT,SBVT,,0.0,,0.1966360390014618,7.356520133294732,30.139671643141956,130.0,129.0,259.0
8.213872832369942,8574.462427745664,23.77456647398844,20.196531791907514,1017.7745664739884,81.60115606936417,20,1,1,39,2020,SBVT,SBVT,4.0,0.0,0.0,0.21042741879514174,7.522798466687826,29.319597407322465,126.0,127.0,253.0
10.847058823529412,9993.123529411765,26.088757396449704,21.45562130177515,1014.0470588235294,76.11764705882354,20,,,40,2020,SBVT,SBVT,,0.0,,0.2576875975744206,12.229029135510844,31.176755344684203,126.0,125.0,251.0
8.352941176470589,9587.405882352941,25.388235294117646,21.688235294117646,1013.5529411764705,80.72941176470589,20,1,1,41,2020,SBVT,SBVT,,0.0,,0.2654739406801266,11.06906193792475,30.614201108589985,127.0,127.0,254.0
7.058139534883721,9239.069364161849,22.809248554913296,19.803468208092486,1016.9364161849711,83.77456647398844,250,1,1,42,2020,SBVT,SBVT,,0.0,,0.2732975915589353,10.793686020421235,30.43280536856673,137.0,137.0,274.0
5.290502793296089,8348.530726256984,22.54189944134078,20.69832402234637,1016.1452513966481,89.71508379888269,50,1,,43,2020,SBVT,SBVT,,0.0,,0.26620286739388244,10.47765074530559,30.69123378265591,127.0,127.0,254.0
9.573099415204679,9502.111111111111,25.023391812865498,21.555555555555557,1009.7426900584795,81.80116959064327,10,1,1,44,2020,SBVT,SBVT,3.0,0.0,0.0,0.2650193986431614,10.35588284269013,31.77066491243767,136.0,129.0,265.0
6.946428571428571,9993.05357142857,23.166666666666668,19.208333333333332,1015.2261904761905,79.06547619047619,220,1,,45,2020,SBVT,SBVT,,0.0,,0.25963911252540106,9.918219399480618,31.584286241813643,170.0,165.0,335.0
8.916167664670658,9902.622754491018,26.04191616766467,21.75449101796407,1012.8443113772455,77.95209580838323,10,1,1,46,2020,SBVT,SBVT,2.0,1.0,0.0,0.24689365590567322,9.521329057983099,30.429250655918374,175.0,176.0,351.0
8.076470588235294,9639.652941176471,25.51764705882353,21.870588235294118,1004.8941176470588,80.9235294117647,180,1,,47,2020,SBVT,SBVT,,0.0,,0.248135728469662,9.144730658509477,27.56786932121072,167.0,169.0,336.0
5.149425287356322,8786.62643678161,23.92528735632184,21.367816091954023,1018.580459770115,86.44827586206897,60,1,,48,2020,SBVT,SBVT,,0.0,,0.2449809687016893,8.906673692302597,25.257658867217312,181.0,179.0,360.0
9.885542168674698,9968.885542168675,26.626506024096386,22.301204819277107,1013.0120481927711,77.97590361445783,10,1,1,49,2020,SBVT,SBVT,,0.0,,0.21351192919318907,6.73060514404801,21.673404027757528,194.0,191.0,385.0
8.467455621301776,9055.431952662722,25.775147928994084,21.940828402366865,1013.4556213017752,80.53254437869822,10,1,1,50,2020,SBVT,SBVT,0.0,2.0,0.0,0.22536347849358518,7.769558524193699,21.19260966306203,201.0,199.0,400.0
10.820359281437126,9999.0,26.748502994011975,21.92814371257485,1012.0838323353294,75.58083832335329,10,,,51,2020,SBVT,SBVT,,0.0,,0.20603234432371464,7.106026993682807,21.008787503755293,204.0,206.0,410.0
8.115151515151515,9714.224242424243,25.806060606060605,22.327272727272728,1012.3636363636364,82.01818181818182,10,1,1,52,2020,SBVT,SBVT,,0.0,,0.21040103467887072,7.60762019993888,21.173817571239084,189.0,184.0,373.0
7.8979591836734695,9820.479591836734,25.908163265306122,21.602040816326532,1013.6020408163265,78.1734693877551,60,1,1,53,2020,SBVT,SBVT,,0.0,,0.22828254360046124,8.823676123181034,,55.0,56.0,111.0
6.560537483905857,,,,,,,,,1,,,SBAE,0.0,1.0,0.0,0.34067738478017207,10.230446648230057,24.784994044587265,53.0,52.0,105.0
6.560537483905857,,,,,,,,,6,,,SBAE,0.0,1.0,0.0,0.3366391707662177,11.035011568977161,27.95845631493645,43.0,43.0,86.0
6.560537483905857,,,,,,,,,4,,,SBAR,0.0,1.0,0.0,0.24225915708740042,10.040765679297643,31.646966842122893,110.0,112.0,222.0
6.560537483905857,,,,,,,,,6,,,SBAR,0.0,3.0,0.0,0.22411516072980076,8.96594642449263,29.646090667665206,104.0,104.0,208.0
6.560537483905857,,,,,,,,,7,,,SBAR,0.0,1.0,0.0,0.23062208917099927,8.37375481074433,25.004744069058848,94.0,95.0,189.0
6.560537483905857,,,,,,,,,9,,,SBAR,0.0,1.0,0.0,0.2382884621586435,7.988714149383747,20.574056506394843,90.0,89.0,179.0
6.560537483905857,,,,,,,,,10,,,SBAR,0.0,1.0,0.0,0.23461851173593407,7.829854016799642,17.911719631327387,87.0,90.0,177.0
6.560537483905857,,,,,,,,,11,,,SBAR,1.0,0.0,0.0,0.24074595727269413,8.407095192202732,19.12155893796823,84.0,84.0,168.0
6.560537483905857,,,,,,,,,27,,,SBAR,0.0,1.0,0.0,0.2524570465058896,9.422162226380273,18.76815638953601,23.0,23.0,46.0
6.560537483905857,,,,,,,,,29,,,SBAR,0.0,1.0,0.0,0.21807706017937997,8.31408661239497,18.829845655195427,22.0,22.0,44.0
6.560537483905857,,,,,,,,,31,,,SBAR,0.0,2.0,0.0,0.23538075350359944,8.769719359626912,16.99839886046799,23.0,23.0,46.0
6.560537483905857,,,,,,,,,32,,,SBAR,0.0,0.0,1.0,0.24010940653312465,8.851191874957927,16.837871989722935,26.0,26.0,52.0
6.560537483905857,,,,,,,,,36,,,SBAR,0.0,1.0,0.0,0.24375156995982095,7.982137367159695,18.02732015898565,45.0,44.0,89.0
6.560537483905857,,,,,,,,,41,,,SBAR,0.0,1.0,0.0,0.2714447998867971,11.912758076417099,29.657494903141377,66.0,66.0,132.0
6.560537483905857,,,,,,,,,44,,,SBAR,1.0,0.0,0.0,0.27942750301293057,12.465933759737274,27.879020559424433,61.0,62.0,123.0
6.560537483905857,,,,,,,,,46,,,SBAR,0.0,1.0,0.0,0.26112122977476404,10.145271705787467,21.5385269357584,73.0,72.0,145.0
6.560537483905857,,,,,,,,,49,,,SBAR,1.0,0.0,0.0,0.2360551038096964,7.608768802954256,13.784635140858729,83.0,80.0,163.0
6.560537483905857,,,,,,,,,53,,,SBAR,0.0,1.0,0.0,0.22828254360046124,8.823676123181034,,24.0,27.0,51.0
6.560537483905857,,,,,,,,,7,,,SBAU,0.0,2.0,0.0,0.337084673174092,13.489400341080838,24.027471900716353,31.0,31.0,62.0
6.560537483905857,,,,,,,,,9,,,SBAU,0.0,1.0,0.0,0.31025428362190727,12.542957309914417,24.37308792349921,29.0,29.0,58.0
6.560537483905857,,,,,,,,,12,,,SBBH,1.0,0.0,0.0,0.21178178216533206,7.103637445803172,22.77849827561897,18.0,0.0,18.0
6.560537483905857,,,,,,,,,14,,,SBBH,1.0,0.0,0.0,0.22037475998435008,7.488037423557749,23.033169153818573,,,205.82714251031803
6.560537483905857,,,,,,,,,7,,,SBBV,1.0,0.0,0.0,0.19914917114264638,8.954288847355608,15.60637197560895,22.0,22.0,44.0
6.560537483905857,,,,,,,,,27,,,SBBV,1.0,0.0,0.0,0.17633068564561685,7.75855993513005,7.340039349620482,9.0,9.0,18.0
6.560537483905857,,,,,,,,,39,,,SBBV,1.0,0.0,0.0,0.1883811610423226,9.136020171652616,13.164529032646323,17.0,18.0,35.0
6.560537483905857,,,,,,,,,49,,,SBBV,0.0,1.0,0.0,0.2114786514743836,7.944289097839573,16.999685317400587,20.0,19.0,39.0
6.560537483905857,,,,,,,,,28,,,SBCA,0.0,0.0,1.0,0.23427383567172066,9.462432027520501,23.241305631020577,3.0,3.0,6.0
6.560537483905857,,,,,,,,,3,,,SBCB,0.0,1.0,0.0,0.30892427115799975,15.136344783575673,36.08461347555879,26.0,26.0,52.0
6.560537483905857,,,,,,,,,7,,,SBCB,2.0,0.0,0.0,0.31524431543023834,23.31730443533349,46.53326318450109,9.0,9.0,18.0
6.560537483905857,,,,,,,,,8,,,SBCB,1.0,0.0,0.0,0.3186663001795405,16.57348351518663,39.18568768030502,16.0,16.0,32.0
6.560537483905857,,,,,,,,,9,,,SBCB,0.0,1.0,0.0,0.3192126219158978,17.150999472470637,42.12093662529295,17.0,17.0,34.0
6.560537483905857,,,,,,,,,10,,,SBCB,5.0,0.0,0.0,0.3099487752585121,19.994347976075098,46.70735024835367,7.0,7.0,14.0
6.560537483905857,,,,,,,,,14,,,SBCB,2.0,0.0,0.0,0.2748847916403761,13.997465345544972,38.93244579350496,1.0,1.0,2.0
6.560537483905857,,,,,,,,,16,,,SBCB,1.0,0.0,0.0,0.28909755258549313,14.245572173094843,41.958197296548164,1.0,1.0,2.0
6.560537483905857,,,,,,,,,22,,,SBCB,2.0,0.0,0.0,0.2823072119362202,12.507380241146635,36.82236347358758,0.0,1.0,1.0
6.560537483905857,,,,,,,,,29,,,SBCB,1.0,0.0,0.0,0.2847068843639484,17.535486015071903,47.30181741349941,1.0,1.0,2.0
6.560537483905857,,,,,,,,,38,,,SBCB,1.0,0.0,0.0,0.3236373684442171,17.57351598045085,46.76849592389945,1.0,1.0,2.0
6.560537483905857,,,,,,,,,1,,,SBCG,1.0,0.0,0.0,0.33473568847747864,11.05708955739643,18.2581992203171,113.0,109.0,222.0
6.560537483905857,,,,,,,,,2,,,SBCG,0.0,2.0,0.0,0.33314995252383234,11.410790241986902,19.608090964449165,121.0,121.0,242.0
6.560537483905857,,,,,,,,,3,,,SBCG,0.0,2.0,0.0,0.3308752383955618,11.309898213160778,20.225674181175318,120.0,121.0,241.0
6.560537483905857,,,,,,,,,5,,,SBCG,0.0,1.0,0.0,0.3234800237813287,10.772349222544946,20.207842851935926,120.0,120.0,240.0
6.560537483905857,,,,,,,,,6,,,SBCG,0.0,2.0,0.0,0.32229800123421065,10.827424500575837,20.247748179102047,119.0,120.0,239.0
6.560537483905857,,,,,,,,,7,,,SBCG,0.0,1.0,0.0,0.3197632846026834,10.654116227395004,19.49570996970958,118.0,118.0,236.0
6.560537483905857,,,,,,,,,8,,,SBCG,0.0,1.0,0.0,0.3138694619914123,10.591812063446817,20.6642757885525,99.0,98.0,197.0
6.560537483905857,,,,,,,,,9,,,SBCG,0.0,1.0,0.0,0.30401042132579553,10.46455565723134,19.844264944214267,120.0,119.0,239.0
6.560537483905857,,,,,,,,,10,,,SBCG,3.0,1.0,0.0,0.2827821437650906,9.839955193057559,18.500950026304285,117.0,120.0,237.0
6.560537483905857,,,,,,,,,11,,,SBCG,2.0,0.0,0.0,0.26251664028699817,9.223360707776415,17.404174881142843,114.0,113.0,227.0
6.560537483905857,,,,,,,,,12,,,SBCG,3.0,1.0,0.0,0.25070269743471624,8.675689983017303,16.044729585038116,67.0,73.0,140.0
6.560537483905857,,,,,,,,,13,,,SBCG,4.0,0.0,0.0,0.2518227329284504,8.83032904209849,16.290280059415423,16.0,17.0,33.0
6.560537483905857,,,,,,,,,14,,,SBCG,2.0,0.0,0.0,0.25837737114081455,9.537469705676331,18.84197600913421,15.0,15.0,30.0
6.560537483905857,,,,,,,,,17,,,SBCG,16.0,0.0,0.0,0.30315062391910547,11.36121170885033,24.35942734969634,13.0,14.0,27.0
6.560537483905857,,,,,,,,,19,,,SBCG,2.0,0.0,0.0,0.32143706844182185,11.52652349958525,24.370893122452472,10.0,15.0,25.0
6.560537483905857,,,,,,,,,20,,,SBCG,7.0,0.0,0.0,0.3132388064463284,11.206049639682949,23.893251001094495,13.0,14.0,27.0
6.560537483905857,,,,,,,,,21,,,SBCG,8.0,0.0,0.0,0.308604316578971,11.03458627722427,22.534074039335504,14.0,14.0,28.0
6.560537483905857,,,,,,,,,22,,,SBCG,26.0,0.0,0.0,0.3062996849060578,10.923448337375923,22.62530251644204,14.0,14.0,28.0
6.560537483905857,,,,,,,,,23,,,SBCG,12.0,0.0,0.0,0.30410520207291075,10.595489664672831,21.701303775287307,14.0,14.0,28.0
6.560537483905857,,,,,,,,,28,,,SBCG,0.0,1.0,0.0,0.2910791711114785,18.279561965245435,30.63399076182528,34.0,33.0,67.0
6.560537483905857,,,,,,,,,32,,,SBCG,3.0,0.0,0.0,0.29433714226699864,11.603349693801277,26.030741709230472,47.0,47.0,94.0
6.560537483905857,,,,,,,,,33,,,SBCG,9.0,0.0,0.0,0.30053561397935696,10.920744430249423,23.617265157552175,52.0,50.0,102.0
6.560537483905857,,,,,,,,,37,,,SBCG,0.0,1.0,0.0,0.3463818106581183,12.358896935322122,25.08052503893703,58.0,57.0,115.0
6.560537483905857,,,,,,,,,41,,,SBCG,0.0,1.0,0.0,0.37323225759505446,14.455093871242081,25.685887755877935,66.0,63.0,129.0
6.560537483905857,,,,,,,,,43,,,SBCG,1.0,1.0,1.0,0.3937849218577698,14.016645614812576,27.4211527374513,73.0,75.0,148.0
6.560537483905857,,,,,,,,,45,,,SBCG,1.0,0.0,0.0,0.3889087307690957,13.687382384927735,27.019011998886473,70.0,68.0,138.0
6.560537483905857,,,,,,,,,46,,,SBCG,2.0,4.0,0.0,0.3857259079732796,13.322503065641701,26.26300642708834,71.0,71.0,142.0
6.560537483905857,,,,,,,,,50,,,SBCG,0.0,1.0,0.0,0.3275267069708872,9.651028091538382,16.839448812006694,73.0,74.0,147.0
6.560537483905857,,,,,,,,,51,,,SBCG,0.0,3.0,0.0,0.318475287438072,9.593142998057838,15.827981135296135,81.0,78.0,159.0
6.560537483905857,,,,,,,,,52,,,SBCG,0.0,1.0,0.0,0.3317633531216638,10.659877770160342,18.042657306824356,73.0,71.0,144.0
6.560537483905857,,,,,,,,,2,,,SBCH,1.0,2.0,0.0,0.19694205906753448,6.041161178619869,18.23399892649293,36.0,36.0,72.0
6.560537483905857,,,,,,,,,3,,,SBCH,1.0,2.0,0.0,0.19220545786453105,5.747755421896468,17.72724339970631,35.0,35.0,70.0
6.560537483905857,,,,,,,,,7,,,SBCH,1.0,0.0,0.0,0.1964174656176284,6.534293657739649,20.165803518321567,37.0,38.0,75.0
6.560537483905857,,,,,,,,,11,,,SBCH,0.0,1.0,0.0,0.19692741034569758,7.718199830952075,20.02290770928785,54.0,54.0,108.0
6.560537483905857,,,,,,,,,35,,,SBCH,1.0,2.0,0.0,0.2088066010598489,7.972297802913484,27.94036322810621,19.0,19.0,38.0
6.560537483905857,,,,,,,,,44,,,SBCH,0.0,1.0,0.0,0.24218453258522032,8.672321953663701,29.55542907525652,32.0,31.0,63.0
6.560537483905857,,,,,,,,,47,,,SBCH,0.0,1.0,0.0,0.22312400302435467,7.120482683504697,25.18181643506723,39.0,38.0,77.0
6.560537483905857,,,,,,,,,10,,,SBCJ,0.0,1.0,0.0,0.08524249138626362,2.6191458025863428,8.461341700063157,19.0,19.0,38.0
6.560537483905857,,,,,,,,,6,,,SBCN,0.0,1.0,0.0,0.2814646323469177,8.20049239483242,21.802400139013347,10.0,10.0,20.0
6.560537483905857,,,,,,,,,7,,,SBCP,0.0,2.0,0.0,0.2957551475282681,16.117387503450356,32.108587315284424,10.0,10.0,20.0
6.560537483905857,,,,,,,,,8,,,SBCP,0.0,1.0,0.0,0.2901299761784299,16.564003477525254,31.62004523009299,7.0,7.0,14.0
6.560537483905857,,,,,,,,,10,,,SBCP,0.0,1.0,0.0,0.2859785950902185,18.258462958325715,34.34580881285154,11.0,11.0,22.0
6.560537483905857,,,,,,,,,12,,,SBCP,0.0,1.0,0.0,0.2445399235257071,14.16087908300269,34.38645986845855,6.0,6.0,12.0
6.560537483905857,,,,,,,,,1,,,SBCR,1.0,0.0,0.0,0.2794733538785021,11.834841633973904,14.720440889665296,4.0,4.0,8.0
6.560537483905857,,,,,,,,,2,,,SBCR,1.0,0.0,0.0,0.28499892597900367,11.479476550289618,16.117109262293443,5.0,5.0,10.0
6.560537483905857,,,,,,,,,23,,,SBCR,1.0,0.0,0.0,0.28736242370310694,12.007908199201612,23.664526265570263,,,205.82714251031803
6.560537483905857,,,,,,,,,47,,,SBCR,1.0,0.0,0.0,0.30594161795431946,11.573091482670575,20.74328763009911,0.0,1.0,1.0
6.560537483905857,,,,,,,,,48,,,SBCR,1.0,0.0,0.0,0.2846212325463465,10.026940902999414,16.60646444213917,,,205.82714251031803
6.560537483905857,,,,,,,,,2,,,SBCX,0.0,1.0,0.0,0.1759234784618866,5.041929180961644,14.14804499899014,19.0,19.0,38.0
6.560537483905857,,,,,,,,,3,,,SBCX,0.0,1.0,0.0,0.17765083997841957,5.1704248764981795,14.828458073065695,17.0,17.0,34.0
6.560537483905857,,,,,,,,,9,,,SBCX,0.0,1.0,0.0,0.17309245741681048,6.482641526466184,19.62475802723017,19.0,19.0,38.0
6.560537483905857,,,,,,,,,5,,,SBCZ,1.0,0.0,0.0,0.1284950659615702,6.042287848786705,20.99232221698845,7.0,7.0,14.0
6.560537483905857,,,,,,,,,3,,,SBDN,0.0,1.0,0.0,0.3101854419177459,9.562222060911797,21.108638443914362,32.0,32.0,64.0
