"icao","tipo_reporte","semana","especies_list","contagem"
"SBPV","avistamento",22,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",5
"SBPV","avistamento",23,"0 Não identificada,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",3
"SBPV","avistamento",24,"0 Não identificada,0 Não identificada,xx Passeriformes pequenos,0 Não identificada",4
"SBPV","avistamento",25,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",26,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",3
"SBPV","avistamento",27,"",0
"SBPV","avistamento",28,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","avistamento",29,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",30,"Quero-quero/tetéu (Vanellus chilensis),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Quero-quero/tetéu (Vanellus chilensis)",4
"SBPV","avistamento",31,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","avistamento",32,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",33,"",0
"SBPV","avistamento",34,"",0
"SBPV","avistamento",35,"",0
"SBPV","avistamento",36,"",0
"SBPV","avistamento",37,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","avistamento",38,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","avistamento",39,"",0
"SBPV","avistamento",40,"Gaviões / Família accipitridae,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",41,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",42,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Quero-quero/tetéu (Vanellus chilensis),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",4
"SBPV","avistamento",43,"",0
"SBPV","avistamento",44,"",0
"SBPV","avistamento",45,"",0
"SBPV","avistamento",46,"",0
"SBPV","avistamento",47,"",0
"SBPV","avistamento",48,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",2
"SBPV","avistamento",49,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","avistamento",50,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),0 Não identificada",2
"SBPV","avistamento",51,"",0
"SBPV","avistamento",52,"",0
"SBPV","avistamento",53,"",0
"SBPV","colisão",1,"",0
"SBPV","colisão",2,"",0
"SBPV","colisão",3,"",0
"SBPV","colisão",4,"",0
"SBPV","colisão",5,"",0
"SBPV","colisão",6,"",0
"SBPV","colisão",7,"0 Não identificada",1
"SBPV","colisão",8,"",0
"SBPV","colisão",9,"",0
"SBPV","colisão",10,"",0
"SBPV","colisão",11,"",0
"SBPV","colisão",12,"Urubu-de-cabeça-amarela (Cathartes burrovianus),Urubu-de-cabeça-vermelha (Cathartes aura)",2
"SBPV","colisão",13,"",0
"SBPV","colisão",14,"",0
"SBPV","colisão",15,"",0
"SBPV","colisão",16,"",0
"SBPV","colisão",17,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",1
"SBPV","colisão",18,"",0
"SBPV","colisão",19,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis)",2
"SBPV","colisão",20,"0 Não identificada",1
"SBPV","colisão",21,"",0
"SBPV","colisão",22,"",0
"SBPV","colisão",23,"",0
"SBPV","colisão",24,"",0
"SBPV","colisão",25,"",0
"SBPV","colisão",26,"",0
"SBPV","colisão",27,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBPV","colisão",28,"",0
"SBPV","colisão",29,"",0
"SBPV","colisão",30,"",0
"SBPV","colisão",31,"",0
"SBPV","colisão",32,"0 Não identificada",1
"SBPV","colisão",33,"0 Não identificada",1
"SBPV","colisão",34,"",0
"SBPV","colisão",35,"",0
"SBPV","colisão",36,"",0
"SBPV","colisão",37,"",0
"SBPV","colisão",38,"Andorinha-do-campo (Progne tapera)",1
"SBPV","colisão",39,"",0
"SBPV","colisão",40,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBPV","colisão",41,"",0
"SBPV","colisão",42,"",0
"SBPV","colisão",43,"0 Não identificada",1
"SBPV","colisão",44,"",0
"SBPV","colisão",45,"",0
"SBPV","colisão",46,"",0
"SBPV","colisão",47,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBPV","colisão",48,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBPV","colisão",49,"0 Não identificada",1
"SBPV","colisão",50,"0 Não identificada,Corujinha-do-mato/caboré-de-orelha (Megascops choliba)",2
"SBPV","colisão",51,"",0
"SBPV","colisão",52,"",0
"SBPV","colisão",53,"",0
"SBRB","avistamento",1,"",0
"SBRB","avistamento",2,"",0
"SBRB","avistamento",3,"",0
"SBRB","avistamento",4,"",0
"SBRB","avistamento",5,"",0
"SBRB","avistamento",6,"",0
"SBRB","avistamento",7,"",0
"SBRB","avistamento",8,"",0
"SBRB","avistamento",9,"",0
"SBRB","avistamento",10,"",0
"SBRB","avistamento",11,"",0
"SBRB","avistamento",12,"xx Passeriformes pequenos",1
"SBRB","avistamento",13,"",0
"SBRB","avistamento",14,"",0
"SBRB","avistamento",15,"",0
"SBRB","avistamento",16,"",0
"SBRB","avistamento",17,"",0
"SBRB","avistamento",18,"",0
"SBRB","avistamento",19,"Urubus / Família Cathartidae",1
"SBRB","avistamento",20,"",0
"SBRB","avistamento",21,"",0
"SBRB","avistamento",22,"",0
"SBRB","avistamento",23,"",0
"SBRB","avistamento",24,"",0
"SBRB","avistamento",25,"",0
"SBRB","avistamento",26,"",0
"SBRB","avistamento",27,"",0
"SBRB","avistamento",28,"",0
"SBRB","avistamento",29,"",0
"SBRB","avistamento",30,"",0
"SBRB","avistamento",31,"",0
"SBRB","avistamento",32,"",0
"SBRB","avistamento",33,"",0
"SBRB","avistamento",34,"",0
"SBRB","avistamento",35,"",0
"SBRB","avistamento",36,"",0
"SBRB","avistamento",37,"",0
"SBRB","avistamento",38,"",0
"SBRB","avistamento",39,"",0
"SBRB","avistamento",40,"0 Não identificada",1
"SBRB","avistamento",41,"",0
"SBRB","avistamento",42,"",0
"SBRB","avistamento",43,"",0
"SBRB","avistamento",44,"",0
"SBRB","avistamento",45,"",0
"SBRB","avistamento",46,"",0
"SBRB","avistamento",47,"",0
"SBRB","avistamento",48,"",0
"SBRB","avistamento",49,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRB","avistamento",50,"",0
"SBRB","avistamento",51,"",0
"SBRB","avistamento",52,"",0
"SBRB","avistamento",53,"",0
"SBRB","colisão",1,"",0
"SBRB","colisão",2,"xx Passeriformes pequenos,0 Não identificada,0 Não identificada",3
"SBRB","colisão",3,"",0
"SBRB","colisão",4,"",0
"SBRB","colisão",5,"",0
"SBRB","colisão",6,"",0
"SBRB","colisão",7,"0 Não identificada",1
"SBRB","colisão",8,"",0
"SBRB","colisão",9,"",0
"SBRB","colisão",10,"",0
"SBRB","colisão",11,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRB","colisão",12,"",0
"SBRB","colisão",13,"",0
"SBRB","colisão",14,"",0
"SBRB","colisão",15,"",0
"SBRB","colisão",16,"",0
"SBRB","colisão",17,"",0
"SBRB","colisão",18,"",0
"SBRB","colisão",19,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubus / Família Cathartidae",2
"SBRB","colisão",20,"",0
"SBRB","colisão",21,"",0
"SBRB","colisão",22,"Corujas / Família Strigidae",1
"SBRB","colisão",23,"",0
"SBRB","colisão",24,"",0
"SBRB","colisão",25,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRB","colisão",26,"",0
"SBRB","colisão",27,"",0
"SBRB","colisão",28,"",0
"SBRB","colisão",29,"",0
"SBRB","colisão",30,"",0
"SBRB","colisão",31,"",0
"SBRB","colisão",32,"",0
"SBRB","colisão",33,"",0
"SBRB","colisão",34,"",0
"SBRB","colisão",35,"",0
"SBRB","colisão",36,"",0
"SBRB","colisão",37,"",0
"SBRB","colisão",38,"",0
"SBRB","colisão",39,"",0
"SBRB","colisão",40,"",0
"SBRB","colisão",41,"",0
"SBRB","colisão",42,"",0
"SBRB","colisão",43,"",0
"SBRB","colisão",44,"",0
"SBRB","colisão",45,"",0
"SBRB","colisão",46,"",0
"SBRB","colisão",47,"",0
"SBRB","colisão",48,"",0
"SBRB","colisão",49,"0 Não identificada",1
"SBRB","colisão",50,"",0
"SBRB","colisão",51,"",0
"SBRB","colisão",52,"",0
"SBRB","colisão",53,"",0
"SBRD","colisão",1,"",0
"SBRD","colisão",2,"",0
"SBRD","colisão",3,"0 Não identificada",1
"SBRD","colisão",4,"",0
"SBRD","colisão",5,"",0
"SBRD","colisão",6,"",0
"SBRD","colisão",7,"",0
"SBRD","colisão",8,"",0
"SBRD","colisão",9,"",0
"SBRD","colisão",10,"",0
"SBRD","colisão",11,"Anu-branco (Guira guira)",1
"SBRD","colisão",12,"Coruja -buraqueira (Athene cunicularia),Quero-quero/tetéu (Vanellus chilensis)",2
"SBRD","colisão",13,"",0
"SBRD","colisão",14,"",0
"SBRD","colisão",15,"",0
"SBRD","colisão",16,"",0
"SBRD","colisão",17,"",0
"SBRD","colisão",18,"",0
"SBRD","colisão",19,"",0
"SBRD","colisão",20,"",0
"SBRD","colisão",21,"",0
"SBRD","colisão",22,"",0
"SBRD","colisão",23,"",0
"SBRD","colisão",24,"",0
"SBRD","colisão",25,"",0
"SBRD","colisão",26,"",0
"SBRD","colisão",27,"",0
"SBRD","colisão",28,"",0
"SBRD","colisão",29,"",0
"SBRD","colisão",30,"",0
"SBRD","colisão",31,"",0
"SBRD","colisão",32,"",0
"SBRD","colisão",33,"",0
"SBRD","colisão",34,"",0
"SBRD","colisão",35,"",0
"SBRD","colisão",36,"",0
"SBRD","colisão",37,"",0
"SBRD","colisão",38,"",0
"SBRD","colisão",39,"",0
"SBRD","colisão",40,"",0
"SBRD","colisão",41,"Anu-branco (Guira guira)",1
"SBRD","colisão",42,"",0
"SBRD","colisão",43,"",0
"SBRD","colisão",44,"Anu-branco (Guira guira)",1
"SBRD","colisão",45,"",0
"SBRD","colisão",46,"",0
"SBRD","colisão",47,"",0
"SBRD","colisão",48,"",0
"SBRD","colisão",49,"",0
"SBRD","colisão",50,"",0
"SBRD","colisão",51,"",0
"SBRD","colisão",52,"",0
"SBRD","colisão",53,"",0
"SBRF","avistamento",1,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRF","avistamento",2,"0 Não identificada,Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus)",3
"SBRF","avistamento",3,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRF","avistamento",4,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRF","avistamento",5,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRF","avistamento",6,"Urubus / Família Cathartidae",1
"SBRF","avistamento",7,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBRF","avistamento",8,"",0
"SBRF","avistamento",9,"",0
"SBRF","avistamento",10,"",0
"SBRF","avistamento",11,"",0
"SBRF","avistamento",12,"",0
"SBRF","avistamento",13,"",0
"SBRF","avistamento",14,"",0
"SBRF","avistamento",15,"",0
"SBRF","avistamento",16,"",0
"SBRF","avistamento",17,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,Quero-quero/tetéu (Vanellus chilensis)",3
"SBRF","avistamento",18,"",0
"SBRF","avistamento",19,"",0
"SBRF","avistamento",20,"",0
"SBRF","avistamento",21,"",0
"SBRF","avistamento",22,"",0
"SBRF","avistamento",23,"0 Não identificada",1
"SBRF","avistamento",24,"0 Não identificada",1
"SBRF","avistamento",25,"Urubus / Família Cathartidae,0 Não identificada",2
"SBRF","avistamento",26,"",0
"SBRF","avistamento",27,"",0
"SBRF","avistamento",28,"",0
"SBRF","avistamento",29,"0 Não identificada",1
"SBRF","avistamento",30,"",0
"SBRF","avistamento",31,"Carcará/carancho (Caracara plancus)",1
"SBRF","avistamento",32,"0 Não identificada,Carcará/carancho (Caracara plancus)",2
"SBRF","avistamento",33,"Carcará/carancho (Caracara plancus)",1
"SBRF","avistamento",34,"",0
"SBRF","avistamento",35,"Gaviões / Família accipitridae,Carcará/carancho (Caracara plancus)",2
"SBRF","avistamento",36,"",0
"SBRF","avistamento",37,"Andorinha-do-campo (Progne tapera),Andorinha-do-campo (Progne tapera),Andorinha-do-campo (Progne tapera)",3
"SBRF","avistamento",38,"Andorinha-do-campo (Progne tapera),Andorinha-do-campo (Progne tapera),Andorinha-do-campo (Progne tapera)",3
"SBRF","avistamento",39,"Carcará/carancho (Caracara plancus)",1
"SBRF","avistamento",40,"",0
"SBRF","avistamento",41,"",0
"SBRF","avistamento",42,"",0
"SBRF","avistamento",43,"",0
"SBRF","avistamento",44,"",0
"SBRF","avistamento",45,"",0
"SBRF","avistamento",46,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",6
"SBRF","avistamento",47,"",0
"SBRF","avistamento",48,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",5
"SBRF","avistamento",49,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae",6
"SBRF","avistamento",50,"",0
"SBRF","avistamento",51,"",0
"SBRF","avistamento",52,"0 Não identificada",1
"SBRF","avistamento",53,"",0
"SBRF","colisão",1,"",0
"SBRF","colisão",2,"0 Não identificada",1
"SBRF","colisão",3,"0 Não identificada",1
"SBRF","colisão",4,"Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,0 Não identificada,0 Não identificada",4
"SBRF","colisão",5,"0 Não identificada,0 Não identificada",2
"SBRF","colisão",6,"0 Não identificada,0 Não identificada",2
"SBRF","colisão",7,"0 Não identificada,0 Não identificada",2
"SBRF","colisão",8,"0 Não identificada",1
"SBRF","colisão",9,"",0
"SBRF","colisão",10,"Corujas / Família Strigidae,0 Não identificada,0 Não identificada,Andorinhões / taperuçus (Família Apodidae),0 Não identificada,0 Não identificada",6
"SBRF","colisão",11,"0 Não identificada",1
"SBRF","colisão",12,"",0
"SBRF","colisão",13,"0 Não identificada",1
"SBRF","colisão",14,"",0
"SBRF","colisão",15,"",0
"SBRF","colisão",16,"",0
"SBRF","colisão",17,"",0
"SBRF","colisão",18,"0 Não identificada",1
"SBRF","colisão",19,"Carcará/carancho (Caracara plancus)",1
"SBRF","colisão",20,"0 Não identificada",1
"SBRF","colisão",21,"Quero-quero/tetéu (Vanellus chilensis),Carcará/carancho (Caracara plancus),0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",5
"SBRF","colisão",22,"Carcará/carancho (Caracara plancus),Carcará/carancho (Caracara plancus),0 Não identificada",3
"SBRF","colisão",23,"Maçaricos / Família  Scolopacidae",1
"SBRF","colisão",24,"Gaviões / Família accipitridae,0 Não identificada,Carcará/carancho (Caracara plancus)",3
"SBRF","colisão",25,"",0
"SBRF","colisão",26,"0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada",5
"SBRF","colisão",27,"",0
"SBRF","colisão",28,"Carcará/carancho (Caracara plancus),Carcará/carancho (Caracara plancus),0 Não identificada,0 Não identificada,Carcará/carancho (Caracara plancus)",5
"SBRF","colisão",29,"0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada,Carcará/carancho (Caracara plancus),0 Não identificada",6
"SBRF","colisão",30,"0 Não identificada,0 Não identificada",2
"SBRF","colisão",31,"0 Não identificada",1
"SBRF","colisão",32,"0 Não identificada",1
"SBRF","colisão",33,"0 Não identificada",1
"SBRF","colisão",34,"Andorinha-do-rio/ribeirinha (Tachycineta albiventer),0 Não identificada",2
"SBRF","colisão",35,"0 Não identificada,0 Não identificada,Rolinha-cinzenta (Columbina passerina)",3
"SBRF","colisão",36,"Coruja-da-igreja/rasga-mortalha/suindara (Tyto furcata),Carcará/carancho (Caracara plancus),Quero-quero/tetéu (Vanellus chilensis),Andorinhas / família Hirundinidae,0 Não identificada,Polícia-inglesa-do-sul/furacao-do-arroz/papa-arroz (Sturnella superciliaris),Urubu-de-cabeça-amarela (Cathartes burrovianus),Garça-branca-grande (Ardea alba),Polícia-inglesa-do-sul/furacao-do-arroz/papa-arroz (Sturnella superciliaris)",9
"SBRF","colisão",37,"Bem- te-vis / Família Tyrannidae,0 Não identificada,0 Não identificada,Andorinha-doméstica-grande (Progne chalybea),Andorinha-doméstica-grande (Progne chalybea),0 Não identificada,0 Não identificada",7
"SBRF","colisão",38,"Pardal (Passer domesticus),0 Não identificada,0 Não identificada,0 Não identificada,0 Não identificada,Polícia-inglesa-do-sul/furacao-do-arroz/papa-arroz (Sturnella superciliaris),0 Não identificada",7
"SBRF","colisão",39,"Andorinha-do-rio/ribeirinha (Tachycineta albiventer),0 Não identificada,0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),Andorinha-do-campo (Progne tapera),0 Não identificada",6
"SBRF","colisão",40,"Urubu-de-cabeça-amarela (Cathartes burrovianus),Andorinha-do-rio/ribeirinha (Tachycineta albiventer),Garça-cinzenta/socó/savacu (Nycticorax nycticorax)",3
"SBRF","colisão",41,"Urubu-de-cabeça-preta/corvo/apitã (Coragyps atratus),Andorinha-do-rio/ribeirinha (Tachycineta albiventer)",2
"SBRF","colisão",42,"Andorinha-do-rio/ribeirinha (Tachycineta albiventer)",1
"SBRF","colisão",43,"Coruja -buraqueira (Athene cunicularia),0 Não identificada,Andorinha-do-rio/ribeirinha (Tachycineta albiventer)",3
"SBRF","colisão",44,"Garças / Família Ardeidae",1
"SBRF","colisão",45,"",0
"SBRF","colisão",46,"0 Não identificada,Gavião-carijó ( Rupornis magnirostris),0 Não identificada",3
"SBRF","colisão",47,"Polícia-inglesa-do-sul/furacao-do-arroz/papa-arroz (Sturnella superciliaris)",1
"SBRF","colisão",48,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRF","colisão",49,"Araras/papagaios/periquitos // Família Psittacidae,0 Não identificada,0 Não identificada,0 Não identificada",4
"SBRF","colisão",50,"Andorinhão-do-buriti/poruti (Tachornis squamata)",1
"SBRF","colisão",51,"",0
"SBRF","colisão",52,"0 Não identificada,0 Não identificada,Carcará/carancho (Caracara plancus),Quero-quero/tetéu (Vanellus chilensis),0 Não identificada,0 Não identificada,0 Não identificada",7
"SBRF","colisão",53,"",0
"SBRJ","avistamento",1,"",0
"SBRJ","avistamento",2,"",0
"SBRJ","avistamento",3,"",0
"SBRJ","avistamento",4,"",0
"SBRJ","avistamento",5,"",0
"SBRJ","avistamento",6,"",0
"SBRJ","avistamento",7,"",0
"SBRJ","avistamento",8,"0 Não identificada,0 Não identificada",2
"SBRJ","avistamento",9,"Gaivotas / Família  Laridae,Gaivotas / Família  Laridae",2
"SBRJ","avistamento",10,"",0
"SBRJ","avistamento",11,"",0
"SBRJ","avistamento",12,"",0
"SBRJ","avistamento",13,"",0
"SBRJ","avistamento",14,"",0
"SBRJ","avistamento",15,"",0
"SBRJ","avistamento",16,"",0
"SBRJ","avistamento",17,"",0
"SBRJ","avistamento",18,"",0
"SBRJ","avistamento",19,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBRJ","avistamento",20,"",0
"SBRJ","avistamento",21,"",0
"SBRJ","avistamento",22,"",0
"SBRJ","avistamento",23,"",0
"SBRJ","avistamento",24,"Urubus / Família Cathartidae",1
"SBRJ","avistamento",25,"Urubus / Família Cathartidae",1
"SBRJ","avistamento",26,"",0
"SBRJ","avistamento",27,"",0
"SBRJ","avistamento",28,"",0
"SBRJ","avistamento",29,"",0
"SBRJ","avistamento",30,"",0
"SBRJ","avistamento",31,"",0
"SBRJ","avistamento",32,"0 Não identificada",1
"SBRJ","avistamento",33,"Urubus / Família Cathartidae,0 Não identificada",2
"SBRJ","avistamento",34,"",0
"SBRJ","avistamento",35,"",0
"SBRJ","avistamento",36,"",0
"SBRJ","avistamento",37,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRJ","avistamento",38,"",0
"SBRJ","avistamento",39,"",0
"SBRJ","avistamento",40,"",0
"SBRJ","avistamento",41,"Gaivotas / Família  Laridae,0 Não identificada,0 Não identificada",3
"SBRJ","avistamento",42,"0 Não identificada",1
"SBRJ","avistamento",43,"Fragata/tesourão (Fregata magnificens)",1
"SBRJ","avistamento",44,"",0
"SBRJ","avistamento",45,"",0
"SBRJ","avistamento",46,"Fragata/tesourão (Fregata magnificens)",1
"SBRJ","avistamento",47,"",0
"SBRJ","avistamento",48,"",0
"SBRJ","avistamento",49,"Carcará/carancho (Caracara plancus)",1
"SBRJ","avistamento",50,"",0
"SBRJ","avistamento",51,"Gaivotas / Família  Laridae",1
"SBRJ","avistamento",52,"",0
"SBRJ","avistamento",53,"",0
"SBRJ","colisão",1,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",2,"0 Não identificada",1
"SBRJ","colisão",3,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",4,"",0
"SBRJ","colisão",5,"",0
"SBRJ","colisão",6,"0 Não identificada",1
"SBRJ","colisão",7,"Pombão/asa-branca/legítima/carijó (Patagioenas picazuro),Fragata/tesourão (Fregata magnificens),0 Não identificada",3
"SBRJ","colisão",8,"",0
"SBRJ","colisão",9,"",0
"SBRJ","colisão",10,"0 Não identificada",1
"SBRJ","colisão",11,"0 Não identificada",1
"SBRJ","colisão",12,"0 Não identificada",1
"SBRJ","colisão",13,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",14,"",0
"SBRJ","colisão",15,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",16,"",0
"SBRJ","colisão",17,"",0
"SBRJ","colisão",18,"",0
"SBRJ","colisão",19,"",0
"SBRJ","colisão",20,"",0
"SBRJ","colisão",21,"",0
"SBRJ","colisão",22,"",0
"SBRJ","colisão",23,"",0
"SBRJ","colisão",24,"",0
"SBRJ","colisão",25,"0 Não identificada",1
"SBRJ","colisão",26,"",0
"SBRJ","colisão",27,"",0
"SBRJ","colisão",28,"",0
"SBRJ","colisão",29,"",0
"SBRJ","colisão",30,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRJ","colisão",31,"0 Não identificada,0 Não identificada,0 Não identificada",3
"SBRJ","colisão",32,"",0
"SBRJ","colisão",33,"",0
"SBRJ","colisão",34,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBRJ","colisão",35,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRJ","colisão",36,"",0
"SBRJ","colisão",37,"0 Não identificada",1
"SBRJ","colisão",38,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",39,"0 Não identificada",1
"SBRJ","colisão",40,"0 Não identificada",1
"SBRJ","colisão",41,"0 Não identificada",1
"SBRJ","colisão",42,"0 Não identificada",1
"SBRJ","colisão",43,"",0
"SBRJ","colisão",44,"0 Não identificada",1
"SBRJ","colisão",45,"",0
"SBRJ","colisão",46,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",47,"",0
"SBRJ","colisão",48,"",0
"SBRJ","colisão",49,"",0
"SBRJ","colisão",50,"",0
"SBRJ","colisão",51,"0 Não identificada,0 Não identificada",2
"SBRJ","colisão",52,"0 Não identificada",1
"SBRJ","colisão",53,"0 Não identificada",1
"SBRP","avistamento",1,"",0
"SBRP","avistamento",2,"",0
"SBRP","avistamento",3,"Urubus / Família Cathartidae",1
"SBRP","avistamento",4,"Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",2
"SBRP","avistamento",5,"0 Não identificada",1
"SBRP","avistamento",6,"",0
"SBRP","avistamento",7,"",0
"SBRP","avistamento",8,"Carcará/carancho (Caracara plancus)",1
"SBRP","avistamento",9,"",0
"SBRP","avistamento",10,"Quero-quero/tetéu (Vanellus chilensis)",1
"SBRP","avistamento",11,"Urubus / Família Cathartidae,Urubus / Família Cathartidae,Urubus / Família Cathartidae,Quero-quero/tetéu (Vanellus chilensis)",4
"SBRP","avistamento",12,"",0
"SBRP","avistamento",13,"",0
"SBRP","avistamento",14,"",0
"SBRP","avistamento",15,"",0
"SBRP","avistamento",16,"",0
"SBRP","avistamento",17,"",0
"SBRP","avistamento",18,"Urubus / Família Cathartidae,Urubus / Família Cathartidae",2
"SBRP","avistamento",19,"Carcará/carancho (Caracara plancus)",1
"SBRP","avistamento",20,"Urubus / Família Cathartidae",1
"SBRP","avistamento",21,"Urubus / Família Cathartidae",1
"SBRP","avistamento",22,"",0
"SBRP","avistamento",23,"Urubus / Família Cathartidae",1
"SBRP","avistamento",24,"",0
"SBRP","avistamento",25,"",0
"SBRP","avistamento",26,"",0
"SBRP","avistamento",27,"",0
"SBRP","avistamento",28,"",0
"SBRP","avistamento",29,"",0
"SBRP","avistamento",30,"",0
"SBRP","avistamento",31,"Carcará/carancho (Caracara plancus)",1
"SBRP","avistamento",32,"",0
"SBRP","avistamento",33,"",0
"SBRP","avistamento",34,"",0
"SBRP","avistamento",35,"",0
"SBRP","avistamento",36,"",0
"SBRP","avistamento",37,"",0
"SBRP","avistamento",38,"",0
"SBRP","avistamento",39,"",0
"SBRP","avistamento",40,"",0
"SBRP","avistamento",41,"",0
"SBRP","avistamento",42,"",0
"SBRP","avistamento",43,"",0
"SBRP","avistamento",44,"",0
"SBRP","avistamento",45,"",0
"SBRP","avistamento",46,"",0
"SBRP","avistamento",47,"",0
"SBRP","avistamento",48,"",0
"SBRP","avistamento",49,"0 Não identificada",1
"SBRP","avistamento",50,"",0
"SBRP","avistamento",51,"Urubus / Família Cathartidae",1
"SBRP","avistamento",52,"",0
"SBRP","avistamento",53,"",0
"SBRP","colisão",1,"",0
"SBRP","colisão",2,"Quero-quero/tetéu (Vanellus chilensis),Pomba-de-bando/arribaçã/arribação (Zenaida auriculata),Quero-quero/tetéu (Vanellus chilensis),0 Não identificada",4
"SBRP","colisão",3,"0 Não identificada",1
"SBRP","colisão",4,"0 Não identificada",1
"SBRP","colisão",5,"0 Não identificada",1
"SBRP","colisão",6,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis),Quero-quero/tetéu (Vanellus chilensis)",3
"SBRP","colisão",7,"0 Não identificada",1
"SBRP","colisão",8,"Gaviões / Família accipitridae,0 Não identificada",2
"SBRP","colisão",9,"",0
"SBRP","colisão",10,"0 Não identificada,Quero-quero/tetéu (Vanellus chilensis)",2
"SBRP","colisão",11,"",0
