"","Aeroporto","week","sum_ObxAb","sum_ObxAbxMassxFlock","sum_ObxAbxS","Voos_como_Destino","Voos_como_Origem","Total_Voos","prod_ObxAb","prod_ObxAbxMassxFlock","prod_ObxAbxS","norm_sum_ObxAb","norm_sum_ObxAbxMassxFlock","norm_sum_ObxAbxS","norm_Total_Voos","rel_product_ObxAb","rel_product_ObxAbxMassxFlock","rel_product_ObxAbxS","real_mul_ObxAb","real_mul_ObxAbxMassxFlock","real_mul_ObxAbxS","real_product_ObxAb","real_product_ObxAbxMassxFlock","real_product_ObxAbxS","rel_product_ObxAb_norm","rel_product_ObxAbxMassxFlock_norm","rel_product_ObxAbxS_norm"
"3242","SBSL",11,3.274718,8278.969,218.5714,118,118,236,772.8334,1953837,51582.85,0.2477728,0.1911065,0.1878941,0.8372093,0.2074377,0.1599961,0.1573067,772.8334,1953837,51582.85,0.424006,0.3578118,0.3424161,0.2512626,0.1937981,0.1905405
"3243","SBSL",12,2.766141,6602.476,172.2037,83,83,166,459.1794,1096011,28585.81,0.1558415,0.09467218,0.0936064,0.5658915,0.0881894,0.05357418,0.05297106,459.1794,1096011,28585.81,0.235774,0.1883981,0.1787476,0.106821,0.06489266,0.06416213
"3244","SBSL",13,2.792122,6468.064,168.1318,19,23,42,117.2691,271658.7,7061.537,0.1605379,0.08694057,0.08532641,0.08527132,0.01368927,0.007413537,0.007275895,117.2691,271658.7,7061.537,0.03058461,0.02559509,0.02556063,0.01658138,0.008979778,0.008813056
"3245","SBSL",14,2.822401,6218.091,161.2558,16,16,32,90.31682,198978.9,5160.184,0.1660111,0.07256179,0.07134407,0.04651163,0.007721447,0.003374967,0.003318329,90.31682,198978.9,5160.184,0.01440982,0.01124142,0.01202882,0.009352739,0.004087988,0.004019384
"3246","SBSL",15,2.497512,6422.913,166.6838,16,15,31,77.42287,199110.3,5167.197,0.1072836,0.08434343,0.08238184,0.04263566,0.004574108,0.003596038,0.003512404,77.42287,199110.3,5167.197,0.006671828,0.01126736,0.01207874,0.005540469,0.004355764,0.004254461
"3247","SBSL",16,3.201282,7327.381,191.652,14,13,27,86.43462,197839.3,5174.604,0.2344985,0.1363698,0.1331542,0.02713178,0.006362361,0.003699955,0.00361271,86.43462,197839.3,5174.604,0.01208001,0.01101635,0.01213145,0.007706522,0.004481636,0.004375958
"3248","SBSL",17,3.189529,7418.751,195.0894,15,15,30,95.68588,222562.5,5852.683,0.232374,0.1416255,0.1401441,0.03875969,0.009006746,0.005489359,0.005431942,95.68588,222562.5,5852.683,0.01763194,0.01589899,0.0169573,0.01090958,0.006649083,0.006579535
"3249","SBSL",18,3.564419,8451.322,222.7411,10,11,21,74.85279,177477.8,4677.563,0.3001397,0.2010205,0.1963731,0.003875969,0.001163332,0.000779149,0.000761136,74.85279,177477.8,4677.563,0.005129453,0.006995109,0.008594036,0.001409107,0.000943758,0.0009219394
"3250","SBSL",19,4.103674,9637.143,254.87,10,10,20,82.07348,192742.9,5097.4,0.3976166,0.2692306,0.2617066,0,0,0,0,82.07348,192742.9,5097.4,0.009462782,0.01000984,0.01158199,0,0,0
"3251","SBSL",20,3.889658,9285.633,247.3615,11,11,22,85.57247,204283.9,5441.953,0.3589306,0.2490113,0.2464382,0.007751938,0.002782408,0.00193032,0.001910373,85.57247,204283.9,5441.953,0.01156262,0.01228911,0.01403415,0.00337024,0.002338134,0.002313973
"3252","SBSL",21,3.320099,7914.81,208.8685,15,13,28,92.96277,221614.7,5848.317,0.255976,0.1701595,0.1681634,0.03100775,0.00793724,0.005276264,0.00521437,92.96277,221614.7,5848.317,0.01599773,0.0157118,0.01692622,0.009614122,0.006390968,0.006315998
"3253","SBSL",22,3.04022,6985.001,182.3866,17,16,33,100.3273,230505,6018.756,0.2053846,0.1166756,0.1143131,0.0503876,0.01034884,0.005879002,0.005759962,100.3273,230505,6018.756,0.02041736,0.01746757,0.01813923,0.01253521,0.007121044,0.006976855
"3254","SBSL",23,2.54203,5801.488,148.0296,19,19,38,96.59716,220456.5,5625.125,0.1153309,0.04859817,0.04444898,0.06976744,0.008046339,0.00339057,0.003101092,96.59716,220456.5,5625.125,0.01817882,0.01548308,0.01533778,0.00974627,0.004106887,0.003756252
"3255","SBSL",24,2.550212,5463.771,133.4621,13,13,26,66.3055,142058,3470.016,0.1168097,0.02917219,0.01482639,0.02325581,0.002716505,0.0006784231,0.0003447997,66.3055,142058,3470.016,0,0,0,0.003290414,0.0008217519,0.0004176447
"3256","SBSL",25,3.063357,5696.853,135.1675,21,21,42,128.661,239267.8,5677.035,0.2095669,0.04257939,0.01829417,0.08527132,0.01787005,0.0036308,0.001559968,128.661,239267.8,5677.035,0.03742118,0.01919815,0.01570722,0.02164541,0.004397871,0.001889539
"3257","SBSL",26,3.36216,5759.931,132.0695,23,23,46,154.6594,264956.8,6075.196,0.2635791,0.04620773,0.01199442,0.1007752,0.02656223,0.004656593,0.00120874,154.6594,264956.8,6075.196,0.05302349,0.02427152,0.01854091,0.03217397,0.005640381,0.001464108
"3258","SBSL",27,2.930493,6075.838,148.2622,35,35,70,205.1345,425308.7,10378.35,0.1855501,0.0643792,0.04492188,0.1937984,0.03595932,0.01247659,0.008705791,205.1345,425308.7,10378.35,0.08331495,0.05593973,0.0491662,0.04355636,0.01511249,0.01054504
"3259","SBSL",28,2.386385,5533.045,139.2464,38,38,76,181.3653,420511.4,10582.73,0.08719607,0.03315695,0.02658854,0.2170543,0.01892628,0.007196857,0.005771155,181.3653,420511.4,10582.73,0.06905039,0.05499232,0.05062073,0.02292479,0.00871732,0.006990413
"3260","SBSL",29,2.202087,5753.787,142.8804,41,41,82,180.5711,471810.5,11716.19,0.05388205,0.04585433,0.03397818,0.2403101,0.0129484,0.01101926,0.0081653,180.5711,471810.5,11716.19,0.06857382,0.06512347,0.05868753,0.01568398,0.01334727,0.009890363
"3261","SBSL",30,2.196953,5469.459,137.5465,38,37,75,164.7714,410209.4,10315.98,0.05295393,0.02949939,0.02313175,0.2131783,0.01128863,0.00628863,0.004931187,164.7714,410209.4,10315.98,0.05909201,0.05295775,0.04872234,0.01367355,0.007617214,0.005972987
"3262","SBSL",31,1.904004,4956.618,126.171,41,40,81,154.2243,401486,10219.85,0,0,0,0.2364341,0,0,0,154.2243,401486,10219.85,0.05276241,0.05123495,0.04803816,0,0,0
"3263","SBSL",32,2.507388,5520.812,137.1997,39,39,78,195.5763,430623.4,10701.58,0.1090689,0.0324533,0.02242662,0.2248062,0.02451937,0.007295703,0.005041643,195.5763,430623.4,10701.58,0.07757881,0.05698934,0.05146658,0.02969952,0.008837049,0.006106779
"3264","SBSL",33,2.774629,5636.382,138.7661,39,39,78,216.4211,439637.8,10823.76,0.1573758,0.03910102,0.02561184,0.2248062,0.03537906,0.008790151,0.0057577,216.4211,439637.8,10823.76,0.0900883,0.05876961,0.05233611,0.04285351,0.01064723,0.006974115
"3265","SBSL",34,3.049814,6372.428,157.171,41,41,82,250.0848,522539.1,12888.02,0.2071189,0.08143949,0.06303786,0.2403101,0.04977275,0.01957073,0.01514863,250.0848,522539.1,12888.02,0.1102908,0.07514197,0.06702739,0.06028812,0.02370539,0.01834905
"3266","SBSL",35,3.585299,8169.836,210.1945,41,40,81,290.4092,661756.7,17025.76,0.303914,0.184829,0.17086,0.2364341,0.07185565,0.04369988,0.04039714,290.4092,661756.7,17025.76,0.1344905,0.1026363,0.09647539,0.08703642,0.05293225,0.04893174
"3267","SBSL",36,3.716888,8751.173,228.5921,43,41,84,312.2186,735098.5,19201.74,0.3277004,0.2182683,0.208271,0.248062,0.08129003,0.05414408,0.05166413,312.2186,735098.5,19201.74,0.1475789,0.1171207,0.1119617,0.09846398,0.06558297,0.06257909
"3268","SBSL",37,3.86727,9405.995,247.7989,56,55,111,429.2669,1044065,27505.68,0.3548837,0.2559346,0.2473276,0.3527132,0.1251722,0.09027152,0.08723572,429.2669,1044065,27505.68,0.2178227,0.1781392,0.1710603,0.151617,0.109343,0.1056658
"3269","SBSL",38,3.958298,9293.589,245.6116,57,58,115,455.2043,1068763,28245.33,0.3713382,0.2494689,0.2428797,0.3682171,0.1367331,0.09185871,0.08943246,455.2043,1068763,28245.33,0.2333884,0.1830168,0.1763244,0.1656203,0.1112655,0.1083266
"3270","SBSL",39,4.746909,9460.307,239.3249,57,57,114,541.1476,1078475,27283.03,0.513889,0.2590587,0.2300959,0.3643411,0.1872309,0.09438574,0.08383337,541.1476,1078475,27283.03,0.2849653,0.1849348,0.1694758,0.2267867,0.1143264,0.1015446
"3271","SBSL",40,4.966338,11222.69,283.9366,61,59,120,595.9605,1346723,34072.4,0.5535533,0.3604335,0.3208129,0.3875969,0.2145555,0.1397029,0.1243461,595.9605,1346723,34072.4,0.3178599,0.2379116,0.2177953,0.2598842,0.1692176,0.1506164
"3272","SBSL",41,4.605321,11817.55,298.1433,58,57,115,529.6119,1359019,34286.47,0.4882952,0.3946511,0.3497018,0.3682171,0.1797986,0.1453173,0.1287662,529.6119,1359019,34286.47,0.2780424,0.24034,0.2193188,0.2177843,0.1760181,0.1559703
"3273","SBSL",42,4.698648,12550.19,318.049,65,64,129,606.1256,1618975,41028.32,0.5051652,0.4367934,0.3901797,0.4224806,0.2134225,0.1845367,0.1648433,606.1256,1618975,41028.32,0.3239603,0.2916792,0.2673002,0.2585118,0.2235234,0.1996694
"3274","SBSL",43,4.959387,13727.48,360.4361,64,62,126,624.8828,1729663,45414.94,0.5522969,0.504513,0.4763728,0.4108527,0.2269127,0.2072805,0.1957191,624.8828,1729663,45414.94,0.335217,0.3135393,0.2985195,0.274852,0.2510722,0.2370682
"3275","SBSL",44,4.804759,13285.5,354.2338,60,59,119,571.7663,1580975,42153.82,0.524346,0.4790897,0.4637606,0.3837209,0.2012025,0.1838367,0.1779546,571.7663,1580975,42153.82,0.3033403,0.2841746,0.2753103,0.2437101,0.2226755,0.2155507
"3276","SBSL",45,4.905922,13453.12,362.2183,76,73,149,730.9825,2004514,53970.53,0.5426325,0.488731,0.479997,0.5,0.2713163,0.2443655,0.2399985,730.9825,2004514,53970.53,0.3988902,0.3678202,0.3594091,0.3286366,0.295992,0.2907024
"3277","SBSL",46,4.968105,13692.49,372.2081,73,73,146,725.3433,1999103,54342.39,0.5538727,0.5025,0.5003111,0.4883721,0.270496,0.245407,0.244338,725.3433,1999103,54342.39,0.3955059,0.3667516,0.3620556,0.327643,0.2972535,0.2959587
"3278","SBSL",47,5.344025,14132.39,384.1625,77,75,152,812.2919,2148123,58392.7,0.6218249,0.5278036,0.5246199,0.5116279,0.318143,0.270039,0.2684102,812.2919,2148123,58392.7,0.4476861,0.3961817,0.3908814,0.3853563,0.3270895,0.3251166
"3279","SBSL",48,5.281457,12933.31,349.2752,78,75,153,808.0629,1978796,53439.11,0.6105148,0.4588309,0.4536775,0.5155039,0.3147228,0.2365291,0.2338725,808.0629,1978796,53439.11,0.4451482,0.3627411,0.355627,0.3812135,0.2865001,0.2832822
"3280","SBSL",49,4.283565,9365.197,245.2891,102,98,200,856.7129,1873039,49057.82,0.430134,0.2535879,0.242224,0.6976744,0.3000935,0.1769218,0.1689935,856.7129,1873039,49057.82,0.4743443,0.341855,0.3244456,0.3634935,0.2142996,0.2046964
"3281","SBSL",50,3.890805,8351.479,215.6448,104,101,205,797.615,1712053,44207.19,0.3591379,0.1952774,0.181943,0.7170543,0.2575214,0.1400245,0.130463,797.615,1712053,44207.19,0.4388781,0.3100615,0.2899239,0.3119273,0.1696071,0.1580256
"3282","SBSL",51,3.986747,8709.535,222.5242,101,100,201,801.3362,1750616,44727.37,0.3764807,0.2158732,0.1959322,0.7015504,0.2641201,0.151446,0.1374563,801.3362,1750616,44727.37,0.4411113,0.3176774,0.2936261,0.3199202,0.1834416,0.1664964
"3283","SBSL",52,4.400014,11021.32,287.6745,91,90,181,796.4025,1994858,52069.09,0.4511835,0.3488502,0.3284139,0.624031,0.2815525,0.2176934,0.2049404,796.4025,1994858,52069.09,0.4381504,0.3659132,0.3458767,0.3410354,0.2636849,0.2482377
"3284","SBSM",1,5.021608,5557.525,139.7091,5,5,10,50.21608,55575.25,1397.091,0.3621699,0.3503821,0.4766603,0.6666667,0.2414466,0.2335881,0.3177736,50.21608,55575.25,1397.091,0.6168601,0.5465548,0.5737977,0.4044903,0.2335881,0.3177736
"3285","SBSM",2,4.947126,5347.746,134.7919,5,5,10,49.47126,53477.46,1347.919,0.299731,0.2070816,0.3334074,0.6666667,0.1998207,0.1380544,0.2222716,49.47126,53477.46,1347.919,0.604973,0.5197926,0.547935,0.3347553,0.1380544,0.2222716
"3286","SBSM",3,4.967852,5431.265,136.2974,6,6,12,59.61423,65175.18,1635.569,0.3171063,0.2641333,0.3772668,0.8333333,0.2642552,0.2201111,0.314389,59.61423,65175.18,1635.569,0.7668516,0.6690245,0.6992274,0.4427011,0.2201111,0.314389
"3287","SBSM",4,4.684779,5144.545,129.1466,6,6,12,56.21734,61734.53,1549.76,0.07980251,0.06827368,0.1689452,0.8333333,0.06650209,0.05689473,0.1407877,56.21734,61734.53,1549.76,0.7126384,0.625131,0.6540953,0.1114095,0.05689473,0.1407877
"3288","SBSM",5,4.617396,5044.598,123.3475,5,5,10,46.17396,50445.98,1233.475,0.02331484,0,0,0.6666667,0.01554323,0,0,46.17396,50445.98,1233.475,0.5523492,0.4811189,0.487742,0.02603923,0,0
"3289","SBSM",6,4.931378,5317.64,127.6795,7,7,14,69.0393,74446.96,1787.513,0.2865297,0.1865157,0.1262037,1,0.2865297,0.1865157,0.1262037,69.0393,74446.96,1787.513,0.9172726,0.7873078,0.7791442,0.4800171,0.1865157,0.1262037
"3290","SBSM",7,5.129379,5602.985,133.4131,7,7,14,71.81131,78441.79,1867.783,0.4525158,0.3814356,0.2932393,1,0.4525158,0.3814356,0.2932393,71.81131,78441.79,1867.783,0.961513,0.8382713,0.8213632,0.75809,0.3814356,0.2932393
"3291","SBSM",8,5.291402,6277.236,151.4924,4,4,8,42.33121,50217.89,1211.939,0.5883412,0.8420186,0.8199396,0.5,0.2941706,0.4210093,0.4099698,42.33121,50217.89,1211.939,0.4910202,0.478209,0.4764149,0.4928177,0.4210093,0.4099698
"3292","SBSM",9,5.30163,6508.506,157.673,7,7,14,74.22282,91119.08,2207.423,0.5969157,1,1,1,0.5969157,1,1,74.22282,91119.08,2207.423,1,1,1,1,1,1
"3293","SBSM",10,4.995742,6262.302,152.1296,7,7,14,69.94039,87672.23,2129.815,0.3404868,0.8318175,0.8385047,1,0.3404868,0.8318175,0.8385047,69.94039,87672.23,2129.815,0.9316539,0.9560273,0.9591814,0.5704103,0.8318175,0.8385047
"3294","SBSM",11,4.88328,6364.211,156.179,7,7,14,68.36592,89098.95,2186.507,0.2462084,0.9014316,0.9564754,1,0.2462084,0.9014316,0.9564754,68.36592,89098.95,2186.507,0.9065258,0.9742285,0.988999,0.4124677,0.9014316,0.9564754
"3295","SBSM",12,4.589584,5963.386,144.4753,5,5,10,45.89584,59633.86,1444.753,0,0.6276266,0.6155111,0.6666667,0,0.4184177,0.4103408,45.89584,59633.86,1444.753,0.5479105,0.5983319,0.5988657,0,0.4184177,0.4103408
"3296","SBSM",49,5.782459,6366.456,153.0696,1,1,2,11.56492,12732.91,306.1392,1,0.9029654,0.8658886,0,0,0,0,11.56492,12732.91,306.1392,0,0,0,0,0,0
"3297","SBSM",50,5.519114,5942.293,143.9102,5,5,10,55.19114,59422.93,1439.102,0.7792348,0.613218,0.5990482,0.6666667,0.5194899,0.408812,0.3993655,55.19114,59422.93,1439.102,0.6962605,0.595641,0.5958935,0.8702903,0.408812,0.3993655
"3298","SBSM",51,5.094195,5497.786,136.7906,5,5,10,50.94195,54977.86,1367.906,0.4230208,0.3095742,0.3916362,0.6666667,0.2820139,0.2063828,0.2610908,50.94195,54977.86,1367.906,0.6284448,0.5389337,0.5584476,0.4724518,0.2063828,0.2610908
"3299","SBSM",52,5.063999,5510.953,138.0082,3,3,6,30.38399,33065.72,828.0491,0.3977069,0.3185685,0.427107,0.3333333,0.132569,0.1061895,0.142369,30.38399,33065.72,828.0491,0.3003464,0.2593928,0.274504,0.2220899,0.1061895,0.142369
"3300","SBSN",1,2.69471,6733.418,176.9027,52,51,103,277.5551,693542.1,18220.97,0.01687405,0.02635227,0.0307847,0.7769231,0.01310984,0.02047369,0.02391734,277.5551,693542.1,18220.97,0.6045934,0.5712936,0.556488,0.0856485,0.1498305,0.1902873
"3301","SBSN",2,3.009443,7794.187,207.672,64,64,128,385.2087,997656,26582.02,0.04925389,0.05955513,0.06418579,0.9692308,0.04773839,0.05772267,0.06221085,385.2087,997656,26582.02,0.8460122,0.8283717,0.8186607,0.3118818,0.4224258,0.494952
"3302","SBSN",3,3.438447,9096.106,245.1907,66,66,132,453.875,1200686,32365.17,0.09338997,0.1003061,0.1049135,1,0.09338997,0.1003061,0.1049135,453.875,1200686,32365.17,1,1,1,0.6101303,0.73406,0.8346961
"3303","SBSN",4,3.561318,9441.787,254.1961,62,63,125,445.1647,1180223,31774.52,0.1060309,0.1111262,0.1146892,0.9461538,0.1003216,0.1051425,0.1085136,445.1647,1180223,31774.52,0.9804667,0.9827022,0.9814792,0.6554156,0.7694533,0.8633388
"3304","SBSN",5,3.912224,10561.21,286.4445,54,56,110,430.3447,1161733,31508.89,0.1421324,0.1461651,0.1496958,0.8307692,0.1180792,0.1214294,0.1243627,430.3447,1161733,31508.89,0.9472321,0.967072,0.9731501,0.7714286,0.8886444,0.9894342
"3305","SBSN",6,3.437038,8902.845,239.6565,48,48,96,329.9557,854673.1,23007.02,0.09324506,0.09425693,0.09890596,0.7230769,0.06742335,0.06815501,0.07151662,329.9557,854673.1,23007.02,0.7221045,0.7075033,0.7065616,0.4404866,0.4987717,0.5689891
"3306","SBSN",7,2.951659,7377.361,196.8473,46,46,92,271.5527,678717.2,18109.95,0.04330913,0.04650817,0.05243519,0.6923077,0.02998324,0.03219796,0.03630128,271.5527,678717.2,18109.95,0.5911326,0.5587617,0.5530066,0.1958849,0.235631,0.2888145
"3307","SBSN",8,2.745626,6705.941,179.3545,35,35,70,192.1938,469415.8,12554.81,0.02211231,0.0254922,0.03344624,0.5230769,0.01156644,0.01333438,0.01749496,192.1938,469415.8,12554.81,0.4131662,0.3818319,0.3788172,0.07556524,0.09758363,0.1391906
"3308","SBSN",9,2.61013,6320.758,168.7695,47,48,95,247.9623,600472,16033.1,0.008172479,0.01343571,0.02195588,0.7153846,0.005846466,0.009611699,0.0157069,247.9623,600472,16033.1,0.5382301,0.4926183,0.487884,0.03819582,0.0703403,0.1249647
"3309","SBSN",10,2.629159,6544.274,176.0675,47,47,94,247.141,615161.8,16550.35,0.01013024,0.02043193,0.02987813,0.7076923,0.007169093,0.01445952,0.02114452,247.141,615161.8,16550.35,0.5363882,0.505036,0.504103,0.04683673,0.1058176,0.1682267
"3310","SBSN",11,3.023526,7726.581,208.5372,46,46,92,278.1644,710845.5,19185.42,0.0507028,0.057439,0.06512496,0.6923077,0.03510194,0.03976546,0.04508651,278.1644,710845.5,19185.42,0.6059598,0.5859208,0.5867296,0.2293261,0.2910114,0.3587101
"3311","SBSN",12,3.924181,10552.74,287.7248,28,28,56,219.7541,590953.4,16112.59,0.1433624,0.1458998,0.1510856,0.4153846,0.05955054,0.06060455,0.06275864,219.7541,590953.4,16112.59,0.4749717,0.4845718,0.4903764,0.3890523,0.443516,0.4993103
"3312","SBSN",13,7.564476,22387.64,626.01,4,4,8,60.51581,179101.1,5008.08,0.5178771,0.5163409,0.5183049,0.04615385,0.02390202,0.02383112,0.02392176,60.51581,179101.1,5008.08,0.1178714,0.1364188,0.1421783,0.1561554,0.1744008,0.1903225
"3313","SBSN",14,12.25073,37839.64,1069.751,1,1,2,24.50145,75679.28,2139.503,1,1,1,0,0,0,0,24.50145,75679.28,2139.503,0.03710733,0.04899269,0.05222983,0,0,0
"3314","SBSN",15,8.24457,23122.31,642.101,1,1,2,16.48914,46244.62,1284.202,0.5878453,0.5393367,0.5357721,0,0,0,0,16.48914,46244.62,1284.202,0.01913929,0.02411055,0.02541063,0,0,0
"3315","SBSN",16,5.818147,14773.71,403.9555,1,1,2,11.63629,29547.41,807.9109,0.3382143,0.2780192,0.2772577,0,0,0,0,11.63629,29547.41,807.9109,0.008256536,0.009995814,0.01047582,0,0,0
"3316","SBSN",17,3.977268,8861.366,236.9114,1,1,2,7.954537,17722.73,473.8228,0.1488241,0.0929586,0.0959261,0,0,0,0,7.954537,17722.73,473.8228,0,0,0,0,0,0
"3317","SBSN",18,3.558185,7405.466,197.3881,3,3,6,21.34911,44432.79,1184.329,0.1057087,0.04738785,0.05302229,0.03076923,0.003252576,0.001458088,0.001631455,21.34911,44432.79,1184.329,0.03003804,0.02257895,0.02227895,0.02124955,0.01067057,0.01297992
"3318","SBSN",19,3.05758,6728.655,178.9148,4,4,8,24.46064,53829.24,1431.319,0.05420626,0.02620319,0.03296897,0.04615385,0.002501827,0.001209378,0.001521645,24.46064,53829.24,1431.319,0.0370158,0.03052209,0.03002368,0.0163448,0.008850466,0.01210627
"3319","SBSN",20,2.530693,6169.327,163.548,8,7,15,37.9604,92539.91,2453.219,0,0.008695803,0.01628775,0.1,0,0.0008695803,0.001628775,37.9604,92539.91,2453.219,0.06728972,0.06324556,0.06206688,0,0.006363759,0.0129586
"3320","SBSN",21,2.646827,6203.057,166.5509,13,13,26,68.8175,161279.5,4330.322,0.01194787,0.009751575,0.0195475,0.1846154,0.002205761,0.001800291,0.003608769,68.8175,161279.5,4330.322,0.1364884,0.1213535,0.1209262,0.01441056,0.01317488,0.02871151
"3321","SBSN",22,2.792466,6625.49,179.5068,12,12,24,67.0192,159011.8,4308.164,0.02693131,0.02297403,0.03361161,0.1692308,0.004557607,0.003887912,0.005688119,67.0192,159011.8,4308.164,0.1324556,0.1194365,0.1202314,0.02977551,0.0284525,0.0452549
"3322","SBSN",23,2.979815,6591.761,178.7252,12,11,23,68.53573,151610.5,4110.678,0.04620574,0.02191829,0.03276308,0.1615385,0.007464004,0.003540648,0.005292497,68.53573,151610.5,4110.678,0.1358565,0.11318,0.1140389,0.04876343,0.02591115,0.04210732
"3323","SBSN",24,3.174239,7086.504,191.4624,11,11,22,69.83326,155903.1,4212.173,0.06620819,0.03740411,0.04658978,0.1538462,0.01018587,0.005754478,0.007167658,69.83326,155903.1,4212.173,0.1387663,0.1168087,0.1172215,0.06654581,0.0421124,0.05702618
"3324","SBSN",25,3.107489,6779.533,180.8965,14,14,28,87.0097,189826.9,5065.102,0.05934095,0.02779569,0.03512014,0.2,0.01186819,0.005559137,0.007024028,87.0097,189826.9,5065.102,0.1772853,0.1454857,0.1439663,0.07753661,0.04068286,0.05588345
"3325","SBSN",26,3.024998,6396.176,168.4424,13,11,24,72.59994,153508.2,4042.619,0.0508542,0.01579635,0.02160087,0.1692308,0.008606095,0.002673228,0.003655532,72.59994,153508.2,4042.619,0.1449707,0.1147842,0.1119048,0.05622487,0.01956321,0.02908356
"3326","SBSN",27,2.845763,5963.663,154.9258,21,21,42,119.5221,250473.9,6506.882,0.03241449,0.00225837,0.006928091,0.3076923,0.009973689,0.0006948832,0.00213172,119.5221,250473.9,6506.882,0.250196,0.1967526,0.1891754,0.06515956,0.005085291,0.01696005
"3327","SBSN",28,2.929255,6238.453,161.9478,20,19,39,114.2409,243299.7,6315.964,0.04100417,0.01085949,0.01455074,0.2846154,0.01167042,0.003090779,0.004141364,114.2409,243299.7,6315.964,0.2383529,0.190688,0.1831889,0.07624454,0.02261893,0.03294886
"3328","SBSN",29,2.872257,6626.488,173.1986,19,19,38,109.1458,251806.6,6581.546,0.03514023,0.02300529,0.0267638,0.2769231,0.009731141,0.006370695,0.007411514,109.1458,251806.6,6581.546,0.2269267,0.1978792,0.1915166,0.06357496,0.046622,0.0589663
"3329","SBSN",30,2.967048,7121.049,187.2169,20,20,40,118.6819,284842,7488.676,0.04489233,0.0384854,0.04198115,0.2923077,0.01312237,0.01124958,0.01227141,118.6819,284842,7488.676,0.248312,0.2258052,0.219961,0.08573037,0.08232662,0.09763185
"3330","SBSN",31,3.352077,8172.78,218.5429,18,18,36,120.6748,294220.1,7867.544,0.08450418,0.07140536,0.07598649,0.2615385,0.02210109,0.01867525,0.01987339,120.6748,294220.1,7867.544,0.252781,0.2337328,0.231841,0.1443897,0.1366691,0.1581135
"3331","SBSN",32,3.32267,7985.104,215.2743,25,26,51,169.4562,407240.3,10978.99,0.08147879,0.06553095,0.07243837,0.3769231,0.03071124,0.02470013,0.0273037,169.4562,407240.3,10978.99,0.3621759,0.3292727,0.329405,0.200641,0.1807604,0.2172293
"3332","SBSN",33,3.543846,8285.029,222.9252,27,27,54,191.3677,447391.6,12037.96,0.1042335,0.07491884,0.08074362,0.4,0.04169339,0.02996753,0.03229745,191.3677,447391.6,12037.96,0.4113136,0.363214,0.3626105,0.272389,0.2193083,0.2569598
"3333","SBSN",34,3.558411,8355,227.2267,26,27,53,188.5958,442815,12043.02,0.1057319,0.07710897,0.08541308,0.3923077,0.04147944,0.03025044,0.03350821,188.5958,442815,12043.02,0.4050974,0.3593453,0.3627691,0.2709912,0.2213787,0.2665927
"3334","SBSN",35,3.765242,8461.085,230.0194,26,26,52,195.7926,439976.4,11961.01,0.1270108,0.08042952,0.08844464,0.3846154,0.04885029,0.03093443,0.03401717,195.7926,439976.4,11961.01,0.4212367,0.3569457,0.3601976,0.3191461,0.2263842,0.270642
"3335","SBSN",36,4.354179,9310.844,251.6252,29,29,58,252.5424,540029,14594.26,0.1876008,0.1070276,0.1118984,0.4307692,0.08081266,0.0461042,0.04820238,252.5424,540029,14594.26,0.5485011,0.4415236,0.4427671,0.5279609,0.3373996,0.3835001
"3336","SBSN",37,4.812613,9768.286,262.1801,32,32,64,308.0073,625170.3,16779.52,0.2347646,0.1213459,0.123356,0.4769231,0.1119647,0.05787265,0.05883133,308.0073,625170.3,16779.52,0.672884,0.5134966,0.5112892,0.7314815,0.4235234,0.4680644
"3337","SBSN",38,4.9638,9849.926,260.0751,37,37,74,367.3212,728894.6,19245.55,0.2503188,0.1239013,0.121071,0.5538462,0.1386381,0.06862225,0.06705469,367.3212,728894.6,19245.55,0.8058986,0.6011783,0.5886152,0.9057429,0.5021911,0.5334898
"3338","SBSN",39,4.913544,9379.21,242.29,34,33,67,329.2075,628407.1,16233.43,0.2451484,0.1091675,0.1017648,0.5,0.1225742,0.05458375,0.05088238,329.2075,628407.1,16233.43,0.7204265,0.5162327,0.4941657,0.8007952,0.3994546,0.4048222
"3339","SBSN",40,4.317223,8797.685,226.7562,32,32,64,276.3023,563051.8,14512.4,0.1837987,0.09096535,0.08490229,0.4769231,0.08765786,0.04338347,0.04049186,276.3023,563051.8,14512.4,0.6017839,0.4609857,0.4402001,0.5726816,0.3174888,0.3221549
"3340","SBSN",41,3.7026,8313.441,215.2726,43,43,86,318.4236,714955.9,18513.44,0.1205661,0.07580815,0.07243643,0.6461538,0.07790427,0.04898372,0.04680508,318.4236,714955.9,18513.44,0.6962432,0.5893955,0.5656587,0.50896,0.3584725,0.3723831
"3341","SBSN",42,3.476426,8185.086,211.5191,51,52,103,358.0719,843063.9,21786.47,0.0972973,0.07179055,0.06836192,0.7769231,0.07559252,0.05577574,0.05311195,358.0719,843063.9,21786.47,0.7851566,0.6976896,0.6682892,0.4938569,0.4081778,0.4225608
"3342","SBSN",43,3.901811,9739.022,250.3968,43,42,85,331.6539,827816.9,21283.73,0.141061,0.1204299,0.1105649,0.6384615,0.09006202,0.07688986,0.07059144,331.6539,827816.9,21283.73,0.7259128,0.6848008,0.6525251,0.5883883,0.5626951,0.5616283
