"airport","week","Comp_aviario_sum","Comp_aero","Indice","Indice_normalized","numero_colisoes","numero_colisoes_normalizado","Comp_aviario_sum_normalized","Comp_aero_normalized","Indice2_normalized","Indice2"
"SBBE",49,163.887560709887,309,50641.2562593551,0.0990364131464388,3,0.666666666666667,0.0237325255563934,1,0.0270199086579194,0.0237325255563934
"SBBE",50,158.299402081395,254,40208.0481286742,0.077562406119723,2,0.333333333333333,0.0203626180415311,0.810344827586207,0.0187863927982048,0.0165007422060683
"SBBE",51,183.863774270879,240,44127.305825011,0.0856291643264485,0,0,0.0357790683754258,0.762068965517241,0.0310429669993105,0.0272661176240314
"SBBE",52,222.800673237053,178,39658.5198361954,0.0764313470757299,1,0,0.0592597454919486,0.548275862068966,0.0369912347145108,0.0324906880455856
"SBEG",1,152.982101684349,224,34267.9907772942,0.557491654503105,0,0,0.113842146231855,0.666666666666667,0.151337126585165,0.0758947641545697
"SBEG",2,144.964355864614,288,41749.7344890089,0.69633773248856,0,0,0.0633339397733977,0.875816993464052,0.110607236168125,0.0554689407165705
"SBEG",3,153.75207118945,288,44280.5965025617,0.743305428528983,0,0,0.118692609143095,0.875816993464052,0.207286353855023,0.103953004086109
"SBEG",4,175.11754668939,248,43429.1515789687,0.727504327500034,0,0,0.25328553237819,0.745098039215686,0.376320149251536,0.188722553536691
"SBEG",5,175.77383407568,282,49568.2212093417,0.841433081745152,1,0,0.257419848874134,0.856209150326797,0.439496644814458,0.220405230081775
"SBEG",6,149.968113161609,326,48889.6048906846,0.828839331152636,0,0,0.0948553689015909,1,0.189145313654397,0.0948553689015909
"SBEG",7,137.02452645217,303,41518.4315150076,0.692045215663082,1,0,0.0133165717718366,0.92483660130719,0.0245578934799066,0.0123156529785287
"SBEG",8,134.910634569182,286,38584.441486786,0.637596276490099,0,0,0,0.869281045751634,0,0
"SBEG",9,148.743026386879,301,44771.6509424506,0.752418408829172,2,1,0.0871378710987423,0.918300653594771,0.159560543457188,0.080018763982832
"SBEG",10,164.154623778448,286,46948.2224006361,0.792811186511593,1,0,0.184224029778408,0.869281045751634,0.319330320025874,0.160142457258354
"SBEG",11,190.472094323663,298,56760.6841084516,0.97491069112031,2,1,0.350012303147005,0.908496732026144,0.634074587553533,0.317985033577998
"SBEG",12,221.803914646063,262,58112.6256372686,1,2,1,0.547388733523222,0.790849673202614,0.863223911752057,0.432902201021633
"SBEG",13,249.974203161498,95,23747.5493003423,0.362253472865968,1,0,0.72484892998265,0.245098039215686,0.354259093631327,0.177659051466336
"SBEG",14,281.561458865991,35,9854.65106030969,0.104429293529378,0,0,0.923834488822856,0.0490196078431373,0.0903020629922374,0.0452860043540616
"SBEG",15,293.652082383791,42,12333.3874601192,0.150429643278656,1,0,1,0.0718954248366013,0.143362287643868,0.0718954248366013
"SBEG",16,293.096315118463,20,5861.92630236927,0.0303323724804221,0,0,0.996498915229901,0,0,0
"SBEG",17,250.530649878187,34,8518.04209585835,0.0796245261295423,0,0,0.728354294991912,0.0457516339869281,0.066448160510631,0.033323399117277
"SBEG",18,220.738105177796,32,7063.61936568948,0.0526333727837454,0,0,0.540674611389778,0.0392156862745098,0.0422794631780716,0.021202925936854
"SBEG",19,189.341662444631,45,8520.37481000838,0.0796678166007577,0,0,0.34289108877864,0.0816993464052288,0.055860966931821,0.0280139778413921
"SBEG",20,158.479287224605,40,6339.17148898418,0.0391890808831923,0,0,0.148471952220998,0.065359477124183,0.0193502533830486,0.00970404916477114
"SBEG",21,147.232682083712,52,7656.09946835302,0.0636286088823095,0,0,0.0776233786712128,0.104575163398693,0.0161865674777474,0.00811747750810069
"SBEG",22,169.632625008083,58,9838.69225046881,0.10413313019619,0,0,0.218732983205825,0.124183006535948,0.0541639232959583,0.0271629194830763
"SBEG",23,167.851057603855,51,8560.40393779659,0.0804106765025034,0,0,0.20750990675821,0.101307189542484,0.041919179235923,0.0210222454558971
"SBEG",24,186.704801215997,60,11202.2880729598,0.12943871926813,0,0,0.326280044436183,0.130718954248366,0.0850477337871167,0.0426509862008083
"SBEG",25,182.291642759895,66,12031.2484221531,0.144822551931459,0,0,0.298479123398499,0.150326797385621,0.0894713589745399,0.0448694107069638
"SBEG",26,169.914581731238,70,11894.0207211867,0.142275882491244,0,0,0.220509184236096,0.163398692810458,0.0718470479512954,0.0360309124568785
"SBEG",27,165.964073837041,89,14770.8025714967,0.195663153229998,0,0,0.195622754456204,0.225490196078431,0.0879590848176585,0.0441110132597322
"SBEG",28,195.9982322298,80,15679.858578384,0.21253339980471,0,0,0.384824496069619,0.196078431372549,0.150461782085289,0.0754557835430625
"SBEG",29,215.023190394029,78,16771.8088507343,0.232797795180027,0,0,0.504673208716159,0.189542483660131,0.190743824155407,0.0956570134167883
"SBEG",30,216.35910354824,106,22934.0649761135,0.347156844021951,0,0,0.513088863055985,0.281045751633987,0.287543318764435,0.144201445172597
"SBEG",31,252.877335768998,25,6321.93339422496,0.0388691766013185,1,0,0.743137364713894,0.0163398692810458,0.0242131528725044,0.0121427673972858
"SBEG",32,223.811632078711,111,24843.0911607369,0.382584520873736,0,0,0.560036453827453,0.297385620915033,0.332100806991107,0.16654678855653
"SBEG",33,205.029742135775,167,34239.9669366744,0.556971588525162,1,0,0.441718962072738,0.480392156862745,0.423131755094006,0.212198324917296
"SBEG",34,204.32055900869,185,37799.3034166076,0.623025696967219,2,1,0.437251426108765,0.53921568627451,0.470140235418722,0.235772827803746
"SBEG",35,221.937009690706,189,41946.0948315435,0.699981784528209,0,0,0.548227172673649,0.552287581699346,0.603753280649595,0.3027790594178
"SBEG",36,249.86095013049,224,55968.8528292298,0.960215899132981,2,1,0.724135486628273,0.666666666666667,0.962636312051615,0.482756991085516
"SBEG",37,257.941167465551,218,56231.1745074901,0.965084060567056,0,0,0.775037235644053,0.647058823529412,1,0.501494681887328
"SBEG",38,242.488449641443,233,56499.8087664563,0.97006937077109,0,0,0.677692036662658,0.696078431372549,0.940641699446366,0.471726809833811
"SBEG",39,212.031894286655,183,38801.8366544578,0.641630692472159,1,0,0.48582938343577,0.532679738562091,0.516040305712536,0.258791468954348
"SBEG",40,185.985294636429,84,15622.7647494601,0.211473853457131,0,0,0.321747475346807,0.209150326797386,0.134186048318131,0.0672935896150186
"SBEG",41,161.431159469449,197,31801.9384154815,0.511726694924453,1,0,0.167067424830597,0.57843137254902,0.192698035180169,0.0966370398529923
"SBEG",42,150.174769946581,137,20573.9434826816,0.303357747773961,0,0,0.096157214058082,0.382352941176471,0.0733128285071294,0.0367659936104431
"SBEG",43,157.167632639002,109,17131.2719576513,0.239468705665472,1,0,0.140209115994797,0.290849673202614,0.0813164666345876,0.0407797755671141
"SBEG",44,183.802670890446,23,4227.46143048026,0,0,0,0.307997923632171,0.00980392156862745,0.00602117548929128,0.00301958748658991
"SBEG",45,195.124419457155,198,38634.6350525167,0.638527767865685,2,1,0.379319867097947,0.581699346405229,0.439984962430704,0.220650118769394
"SBEG",46,202.261772080075,209,42272.7103647357,0.706043110275287,0,0,0.424281990860706,0.617647058823529,0.522550952645562,0.262056523766906
"SBEG",47,185.739907215825,107,19874.1700720933,0.290371364213861,0,0,0.320201644538394,0.284313725490196,0.18153277742485,0.0910377224667981
"SBEG",48,170.677276660962,36,6144.38195979463,0.0355741799720243,0,0,0.2253138205817,0.0522875816993464,0.02349200345918,0.0117811148016575
"SBEG",49,163.939816298801,251,41148.8938909992,0.685187342453484,0,0,0.182870838897237,0.754901960784314,0.275276208980443,0.138049554853797
"SBEG",50,155.66013325946,199,30976.3665186325,0.496405745104559,1,0,0.130712545311487,0.584967320261438,0.152469348364079,0.0764625673554121
"SBEG",51,152.981633616924,229,35032.7940982757,0.571684862081476,0,0,0.11383919761679,0.683006535947712,0.155042354041911,0.0777529160193106
"SBEG",52,148.095831482583,158,23399.1413742482,0.355787724246236,0,0,0.0830608331656415,0.450980392156863,0.0746943257163646,0.0374588071139167
"SBGR",1,271.04420781174,1328,359946.70797399,0.474347361330396,1,0,0.643519304575671,0.614530310041647,0.502815350305306,0.395462117758673
"SBGR",2,268.770780160829,1729,464704.678898073,0.629064539870569,6,0.294117647058824,0.638121681093035,0.800092549745488,0.649153446141627,0.510556402873604
"SBGR",3,278.595801573439,1724,480299.16191261,0.6520960513777,2,0.0588235294117647,0.661448469729949,0.797778806108283,0.670937630483579,0.52768957048331
"SBGR",4,285.035150178274,1559,444369.79912793,0.59903193045443,10,0.529411764705882,0.676736917210745,0.721425266080518,0.620747325267256,0.488215110565272
