Aeroporto_,week_,Ob_mean,Ab_mean,ObxAbxS_mean,Total_Voos,contagem_avistamento,contagem_colisão,lag_colisao
SBBZ,41,0.33981444763066077,1.358572259215143,39.46955683196635,0,0,0,0.0
SBBZ,42,0.34397025667883535,1.3300426066062434,37.735786007452525,0,0,0,0.0
SBBZ,43,0.3484411476569241,1.3790037789630212,40.26942163698971,0,0,0,0.0
SBBZ,44,0.3567397585000853,1.373158132852901,44.087760492223865,0,0,0,0.0
SBBZ,45,0.36718181498800484,1.3663543716941025,45.13148543012147,0,0,0,0.0
SBBZ,46,0.36590817217974,1.3406584091171017,44.275216303276764,0,0,0,0.0
SBBZ,47,0.3690880983733733,1.2191326171782946,37.92950977119082,0,0,0,0.0
SBBZ,48,0.3655082653366944,1.1845711531772805,35.16341126169738,0,0,0,0.0
SBBZ,49,0.3385963333860719,1.1500776779429804,34.64483541908999,0,0,0,0.0
SBBZ,50,0.3295402961772719,1.1584526647658533,34.012959660604835,0,0,0,0.0
SBBZ,51,0.3203054462875114,1.1750089098201852,34.91117060572861,0,0,0,0.0
SBBZ,52,0.31329346628083804,1.1056280771812144,32.861524056808314,0,0,0,0.0
SBCA,1,0.2653900570010926,0.7426178855801195,21.640273688800725,59,0,0,0.0
SBCA,2,0.261857429632921,0.7456696770054517,21.87808400559066,61,0,0,0.0
SBCA,3,0.26457120879494406,0.7574924407526852,23.11853554560571,63,0,0,0.0
SBCA,4,0.2611001564477913,0.7557124442508142,23.877650004086057,64,0,0,0.0
SBCA,5,0.2607997775398407,0.7557686418173163,24.023278223164834,62,0,0,0.0
SBCA,6,0.26822531833627905,0.8041510594550166,26.08043691513154,58,0,0,0.0
SBCA,7,0.26525103039471404,0.7812057854181601,24.50594310125952,55,0,0,0.0
SBCA,8,0.258637475413889,0.7748911284734051,24.488837539916457,40,0,0,0.0
SBCA,9,0.2500709360972664,0.7756153056803844,22.67446996542152,44,0,0,0.0
SBCA,10,0.23302862211688546,0.7329871994067872,20.032110830375444,63,0,0,0.0
SBCA,11,0.22074145589567595,0.7285083050784822,18.250319656408674,62,0,0,0.0
SBCA,12,0.21628525782546967,0.6909531149242176,16.645091583341767,23,0,0,0.0
SBCA,13,0.2141705184083326,0.6563662705691385,15.94145473499507,2,0,0,0.0
SBCA,14,0.2134977589403979,0.6659858408759386,17.52228360477903,0,0,0,0.0
SBCA,15,0.22302285832614677,0.6868438823270346,19.683832028618284,0,0,0,0.0
SBCA,16,0.23100383643848188,0.7166793461186978,21.463445949724157,0,0,0,0.0
SBCA,17,0.23829808291088395,0.7483718276758373,22.871087990515896,0,0,0,0.0
SBCA,18,0.24807891633954046,0.7544970203105811,22.932117838422055,0,0,0,0.0
SBCA,19,0.2513019597048269,0.761269715896652,23.438552455880053,0,0,0,0.0
SBCA,20,0.2470167698115436,0.7543636602095948,24.11300241562399,0,0,0,0.0
SBCA,21,0.2418953204742574,0.7240929710729489,22.409645667545433,0,0,0,0.0
SBCA,22,0.23783551438555336,0.697770423681957,21.479962135794246,0,0,0,0.0
SBCA,23,0.23519873849373943,0.6818913408617994,20.889266757617154,0,0,0,0.0
SBCA,24,0.23438685163774386,0.6944697478011027,20.974885482656134,0,0,0,0.0
SBCA,25,0.2330010510283099,0.7233148904898751,22.189618344944954,0,0,0,0.0
SBCA,26,0.2296646328111359,0.7325696051851208,22.468704683524688,0,0,0,0.0
SBCA,27,0.23372128854195276,0.7755519173053256,23.030554189298158,6,0,0,0.0
SBCA,28,0.23427383567172064,0.7885360022933745,23.241305631020552,6,0,0,0.0
SBCA,29,0.2390367777121288,0.8121483630738129,24.229653114433496,6,0,0,0.0
SBCA,30,0.24215022360496138,0.8242232877404015,26.499496404836258,5,0,0,0.0
SBCA,31,0.2393012814353623,0.7905354264896353,27.11052023198753,6,0,0,0.0
SBCA,32,0.24029107804943792,0.7738503174357169,27.84478534998411,6,0,0,0.0
SBCA,33,0.2323907291484196,0.749783119659522,26.630749473140806,5,0,0,0.0
SBCA,34,0.239731041789623,0.7367011437716052,25.147565582591252,6,0,0,0.0
SBCA,35,0.25056129020754403,0.747720128227602,24.60134014701921,6,0,0,0.0
SBCA,36,0.2596107437589848,0.7619310996022429,24.376089480557802,6,0,0,0.0
SBCA,37,0.2696788465027942,0.793965220406717,25.265229395909277,10,0,0,0.0
SBCA,38,0.2740834469405815,0.8477122191855105,27.04566561158796,16,0,0,0.0
SBCA,39,0.27693234759226665,0.8689207042626266,27.3010860598223,16,0,0,0.0
SBCA,40,0.288887880188626,0.9033028030238469,27.774205547950178,20,0,0,0.0
SBCA,41,0.2956616773121951,0.9020494304248391,28.27689057403308,22,0,0,0.0
SBCA,42,0.30804233227436445,0.9230499109861979,29.574899401551715,24,0,0,0.0
SBCA,43,0.31683187122803685,0.9553082538951266,32.22963549452788,24,0,0,0.0
SBCA,44,0.31396291747867794,0.9516426314516612,32.78527277944133,24,0,0,0.0
SBCA,45,0.312568878968021,0.9403381774887798,30.47638800936993,33,0,0,0.0
SBCA,46,0.3072147627172419,0.8872672195641699,27.940464597571033,36,0,0,0.0
SBCA,47,0.29494111939518014,0.8044812703517334,24.43326732150106,36,0,0,0.0
SBCA,48,0.28589873956942463,0.7706552366898562,22.335041265002864,34,0,0,0.0
SBCA,49,0.27480656931619113,0.746678621282959,21.304149752468778,36,0,0,0.0
SBCA,50,0.26868794098382814,0.7428610535979687,20.427592704570188,38,0,0,0.0
SBCA,51,0.259116035815093,0.7280439537156503,19.603305960323965,35,0,0,0.0
SBCA,52,0.26213809371213714,0.7320673670295091,21.304682346710937,30,0,0,0.0
SBCB,1,0.2866645018111731,1.0044321987418021,32.71461434751711,48,0,0,0.0
SBCB,2,0.32024640103682894,1.1849085628975482,34.23711827610929,50,1,0,0.0
SBCB,3,0.3089242711579997,1.2613620652979725,36.08461347555875,51,0,1,0.0
SBCB,4,0.3217914556596974,1.3811589942694207,37.46943966196229,43,2,0,1.0
