"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBPL",47,15,21,36
"SBPL",48,14,20,34
"SBPL",49,14,20,34
"SBPL",50,15,21,36
"SBPL",51,23,29,52
"SBPL",52,18,23,41
"SBPL",53,5,5,10
"SBZM",1,11,11,22
"SBZM",2,13,13,26
"SBZM",3,12,12,24
"SBZM",4,12,12,24
"SBZM",5,12,12,24
"SBZM",6,12,12,24
"SBZM",7,13,13,26
"SBZM",8,9,9,18
"SBZM",9,11,11,22
"SBZM",10,13,13,26
"SBZM",11,11,11,22
"SBZM",12,5,5,10
"SBZM",13,0,0,0
"SBZM",14,0,0,0
"SBZM",15,0,0,0
"SBZM",16,0,0,0
"SBZM",17,0,0,0
"SBZM",18,0,0,0
"SBZM",19,0,0,0
"SBZM",20,0,0,0
"SBZM",21,0,0,0
"SBZM",22,0,0,0
"SBZM",23,0,0,0
"SBZM",24,0,0,0
"SBZM",25,0,0,0
"SBZM",26,0,0,0
"SBZM",27,0,0,0
"SBZM",28,0,0,0
"SBZM",29,0,0,0
"SBZM",30,0,0,0
"SBZM",31,0,0,0
"SBZM",32,0,0,0
"SBZM",33,2,2,4
"SBZM",34,5,5,10
"SBZM",35,5,5,10
"SBZM",36,8,8,16
"SBZM",37,6,5,11
"SBZM",38,8,8,16
"SBZM",39,8,8,16
"SBZM",40,11,8,19
"SBZM",41,11,7,18
"SBZM",42,12,7,19
"SBZM",43,13,11,24
"SBZM",44,11,5,16
"SBZM",45,13,5,18
"SBZM",46,14,5,19
"SBZM",47,12,6,18
"SBZM",48,12,5,17
"SBZM",49,9,5,14
"SBZM",50,8,5,13
"SBZM",51,7,5,12
"SBZM",52,7,4,11
"SBZM",53,2,2,4
"SBAT",1,6,6,12
"SBAT",2,7,7,14
"SBAT",3,7,7,14
"SBAT",4,7,7,14
"SBAT",5,7,7,14
"SBAT",6,6,6,12
"SBAT",7,6,7,13
"SBAT",8,5,5,10
"SBAT",9,6,6,12
"SBAT",10,7,7,14
"SBAT",11,7,7,14
"SBAT",12,5,5,10
"SBAT",13,0,0,0
"SBAT",14,0,0,0
"SBAT",15,0,0,0
"SBAT",16,0,0,0
"SBAT",17,0,0,0
"SBAT",18,0,0,0
"SBAT",19,0,0,0
"SBAT",20,0,0,0
"SBAT",21,0,0,0
"SBAT",22,0,0,0
"SBAT",23,0,0,0
"SBAT",24,0,0,0
"SBAT",25,0,0,0
"SBAT",26,0,0,0
"SBAT",27,0,0,0
"SBAT",28,1,1,2
"SBAT",29,4,4,8
"SBAT",30,4,4,8
"SBAT",31,4,4,8
"SBAT",32,4,4,8
"SBAT",33,4,4,8
"SBAT",34,4,4,8
"SBAT",35,5,5,10
"SBAT",36,5,5,10
"SBAT",37,7,7,14
"SBAT",38,7,7,14
"SBAT",39,7,7,14
"SBAT",40,7,7,14
"SBAT",41,5,5,10
"SBAT",42,7,7,14
"SBAT",43,7,7,14
"SBAT",44,7,7,14
"SBAT",45,7,6,13
"SBAT",46,7,7,14
"SBAT",47,7,7,14
"SBAT",48,8,8,16
"SBAT",49,8,8,16
"SBAT",50,7,7,14
"SBAT",51,8,8,16
"SBAT",52,4,4,8
"SBAT",53,2,2,4
"SBCG",1,53,66,119
"SBCG",2,54,68,122
"SBCG",3,53,64,117
"SBCG",4,53,63,116
"SBCG",5,55,66,121
"SBCG",6,58,65,123
"SBCG",7,59,68,127
"SBCG",8,47,55,102
"SBCG",9,53,60,113
"SBCG",10,57,65,122
"SBCG",11,52,54,106
"SBCG",12,31,34,65
"SBCG",13,15,11,26
"SBCG",14,15,10,25
"SBCG",15,13,10,23
"SBCG",16,14,9,23
"SBCG",17,13,9,22
"SBCG",18,10,8,18
"SBCG",19,10,10,20
"SBCG",20,13,9,22
"SBCG",21,14,9,23
"SBCG",22,14,9,23
"SBCG",23,13,8,21
"SBCG",24,13,9,22
"SBCG",25,17,12,29
"SBCG",26,20,15,35
"SBCG",27,22,12,34
"SBCG",28,25,17,42
"SBCG",29,27,18,45
"SBCG",30,26,21,47
"SBCG",31,28,25,53
"SBCG",32,36,31,67
"SBCG",33,34,29,63
"SBCG",34,37,33,70
"SBCG",35,33,33,66
"SBCG",36,34,38,72
"SBCG",37,29,29,58
"SBCG",38,32,27,59
"SBCG",39,31,28,59
"SBCG",40,31,30,61
"SBCG",41,32,30,62
"SBCG",42,34,36,70
"SBCG",43,35,35,70
"SBCG",44,32,29,61
"SBCG",45,37,24,61
"SBCG",46,35,22,57
"SBCG",47,37,24,61
"SBCG",48,33,23,56
"SBCG",49,39,25,64
"SBCG",50,36,25,61
"SBCG",51,45,30,75
"SBCG",52,40,29,69
"SBCG",53,14,10,24
"SBEK",1,0,0,0
"SBEK",2,0,0,0
"SBEK",3,0,0,0
"SBEK",4,0,0,0
"SBEK",5,0,0,0
"SBEK",6,0,0,0
"SBEK",7,0,0,0
"SBEK",8,0,0,0
"SBEK",9,0,0,0
"SBEK",10,0,0,0
"SBEK",11,0,0,0
"SBEK",12,0,0,0
"SBEK",13,0,0,0
"SBEK",14,0,0,0
"SBEK",15,0,0,0
"SBEK",16,0,0,0
"SBEK",17,0,0,0
"SBEK",18,0,0,0
"SBEK",19,0,0,0
"SBEK",20,0,0,0
"SBEK",21,0,0,0
"SBEK",22,0,0,0
"SBEK",23,0,0,0
"SBEK",24,0,0,0
"SBEK",25,0,0,0
"SBEK",26,0,0,0
"SBEK",27,0,0,0
"SBEK",28,0,0,0
"SBEK",29,0,0,0
"SBEK",30,0,0,0
"SBEK",31,0,0,0
"SBEK",32,0,0,0
"SBEK",33,0,0,0
"SBEK",34,0,0,0
"SBEK",35,0,0,0
"SBEK",36,0,0,0
"SBEK",37,0,0,0
"SBEK",38,0,0,0
"SBEK",39,0,0,0
"SBEK",40,0,0,0
"SBEK",41,0,0,0
"SBEK",42,0,0,0
"SBEK",43,0,0,0
"SBEK",44,0,0,0
"SBEK",45,0,0,0
"SBEK",46,0,0,0
"SBEK",47,0,0,0
"SBEK",48,0,0,0
"SBEK",49,0,0,0
"SBEK",50,0,0,0
"SBEK",51,0,0,0
"SBEK",52,0,0,0
"SBEK",53,0,0,0
"SBMK",1,18,17,35
"SBMK",2,22,20,42
"SBMK",3,23,20,43
"SBMK",4,21,19,40
"SBMK",5,21,20,41
"SBMK",6,20,20,40
"SBMK",7,20,22,42
"SBMK",8,19,20,39
"SBMK",9,19,19,38
"SBMK",10,20,23,43
"SBMK",11,17,18,35
"SBMK",12,5,7,12
"SBMK",13,3,3,6
"SBMK",14,3,3,6
"SBMK",15,3,3,6
"SBMK",16,3,3,6
"SBMK",17,3,3,6
"SBMK",18,2,2,4
"SBMK",19,3,3,6
"SBMK",20,3,3,6
"SBMK",21,3,3,6
"SBMK",22,3,3,6
"SBMK",23,3,3,6
"SBMK",24,2,2,4
"SBMK",25,3,3,6
"SBMK",26,3,3,6
"SBMK",27,3,4,7
"SBMK",28,3,3,6
"SBMK",29,2,3,5
"SBMK",30,1,2,3
"SBMK",31,1,4,5
"SBMK",32,1,7,8
"SBMK",33,1,7,8
"SBMK",34,2,8,10
"SBMK",35,5,10,15
"SBMK",36,9,5,14
"SBMK",37,9,6,15
"SBMK",38,16,12,28
"SBMK",39,15,11,26
"SBMK",40,10,12,22
"SBMK",41,8,12,20
"SBMK",42,12,17,29
"SBMK",43,12,14,26
"SBMK",44,11,15,26
"SBMK",45,17,22,39
"SBMK",46,15,15,30
"SBMK",47,16,20,36
"SBMK",48,17,19,36
"SBMK",49,17,16,33
"SBMK",50,17,16,33
"SBMK",51,15,16,31
"SBMK",52,9,10,19
"SBMK",53,2,4,6
"SBLE",1,3,3,6
"SBLE",2,3,3,6
"SBLE",3,3,3,6
"SBLE",4,2,2,4
"SBLE",5,2,2,4
"SBLE",6,2,2,4
"SBLE",7,2,2,4
"SBLE",8,2,2,4
"SBLE",9,2,2,4
"SBLE",10,2,2,4
"SBLE",11,2,2,4
"SBLE",12,1,1,2
"SBLE",13,0,0,0
"SBLE",14,0,0,0
"SBLE",15,0,0,0
"SBLE",16,0,0,0
"SBLE",17,0,0,0
"SBLE",18,0,0,0
"SBLE",19,0,0,0
"SBLE",20,0,0,0
"SBLE",21,0,0,0
"SBLE",22,0,0,0
"SBLE",23,0,0,0
"SBLE",24,0,0,0
"SBLE",25,0,0,0
"SBLE",26,0,0,0
"SBLE",27,0,0,0
"SBLE",28,0,0,0
"SBLE",29,0,0,0
"SBLE",30,0,0,0
"SBLE",31,0,0,0
"SBLE",32,0,0,0
"SBLE",33,0,0,0
"SBLE",34,0,0,0
"SBLE",35,0,0,0
"SBLE",36,0,0,0
"SBLE",37,0,0,0
"SBLE",38,0,0,0
"SBLE",39,0,0,0
"SBLE",40,0,0,0
"SBLE",41,0,0,0
"SBLE",42,0,0,0
"SBLE",43,0,0,0
"SBLE",44,0,0,0
"SBLE",45,0,0,0
"SBLE",46,0,0,0
"SBLE",47,0,0,0
"SBLE",48,0,0,0
"SBLE",49,0,0,0
"SBLE",50,0,0,0
"SBLE",51,0,0,0
"SBLE",52,0,0,0
"SBLE",53,0,0,0
"SBCT",1,395,409,804
"SBCT",2,429,450,879
"SBCT",3,421,440,861
"SBCT",4,430,446,876
"SBCT",5,424,439,863
"SBCT",6,431,445,876
"SBCT",7,433,446,879
"SBCT",8,359,364,723
"SBCT",9,405,416,821
"SBCT",10,429,442,871
"SBCT",11,406,421,827
"SBCT",12,185,197,382
"SBCT",13,42,45,87
"SBCT",14,31,35,66
"SBCT",15,19,28,47
"SBCT",16,14,26,40
"SBCT",17,16,28,44
"SBCT",18,17,28,45
"SBCT",19,23,29,52
"SBCT",20,24,23,47
"SBCT",21,24,26,50
"SBCT",22,22,25,47
"SBCT",23,29,32,61
"SBCT",24,33,39,72
"SBCT",25,43,49,92
"SBCT",26,44,44,88
"SBCT",27,48,49,97
"SBCT",28,43,48,91
"SBCT",29,51,54,105
"SBCT",30,48,48,96
"SBCT",31,55,55,110
"SBCT",32,64,76,140
"SBCT",33,71,80,151
"SBCT",34,73,85,158
"SBCT",35,79,87,166
"SBCT",36,84,100,184
"SBCT",37,80,94,174
"SBCT",38,69,89,158
"SBCT",39,65,88,153
"SBCT",40,85,104,189
"SBCT",41,102,124,226
"SBCT",42,134,160,294
"SBCT",43,129,154,283
"SBCT",44,127,160,287
"SBCT",45,168,203,371
"SBCT",46,157,191,348
"SBCT",47,155,195,350
"SBCT",48,160,196,356
"SBCT",49,160,188,348
"SBCT",50,164,187,351
"SBCT",51,162,183,345
"SBCT",52,155,143,298
"SBCT",53,43,42,85
"SBSM",1,5,5,10
"SBSM",2,5,5,10
"SBSM",3,5,5,10
"SBSM",4,6,6,12
"SBSM",5,5,5,10
"SBSM",6,7,7,14
"SBSM",7,7,7,14
"SBSM",8,4,4,8
"SBSM",9,7,7,14
"SBSM",10,7,7,14
"SBSM",11,7,7,14
"SBSM",12,5,5,10
"SBSM",13,0,0,0
"SBSM",14,0,0,0
"SBSM",15,0,0,0
"SBSM",16,0,0,0
"SBSM",17,0,0,0
"SBSM",18,0,0,0
"SBSM",19,0,0,0
"SBSM",20,0,0,0
"SBSM",21,0,0,0
"SBSM",22,0,0,0
"SBSM",23,0,0,0
"SBSM",24,0,0,0
"SBSM",25,0,0,0
"SBSM",26,0,0,0
"SBSM",27,0,0,0
"SBSM",28,0,0,0
"SBSM",29,0,0,0
"SBSM",30,0,0,0
"SBSM",31,0,0,0
"SBSM",32,0,0,0
"SBSM",33,0,0,0
"SBSM",34,0,0,0
"SBSM",35,0,0,0
"SBSM",36,0,0,0
"SBSM",37,0,0,0
"SBSM",38,0,0,0
"SBSM",39,0,0,0
"SBSM",40,0,0,0
"SBSM",41,0,0,0
"SBSM",42,0,0,0
"SBSM",43,0,0,0
"SBSM",44,0,0,0
"SBSM",45,0,0,0
"SBSM",46,0,0,0
"SBSM",47,0,0,0
"SBSM",48,0,0,0
"SBSM",49,1,1,2
"SBSM",50,5,5,10
"SBSM",51,5,5,10
"SBSM",52,3,3,6
"SBSM",53,1,1,2
"SBBE",1,137,160,297
"SBBE",2,146,179,325
"SBBE",3,154,181,335
"SBBE",4,146,175,321
"SBBE",5,148,176,324
"SBBE",6,142,168,310
"SBBE",7,137,167,304
"SBBE",8,117,133,250
"SBBE",9,137,159,296
"SBBE",10,134,159,293
"SBBE",11,137,160,297
"SBBE",12,91,104,195
"SBBE",13,25,27,52
"SBBE",14,12,11,23
"SBBE",15,13,11,24
"SBBE",16,17,15,32
"SBBE",17,35,38,73
"SBBE",18,38,42,80
"SBBE",19,39,44,83
"SBBE",20,48,54,102
"SBBE",21,50,50,100
"SBBE",22,52,48,100
"SBBE",23,57,56,113
"SBBE",24,60,60,120
"SBBE",25,69,68,137
"SBBE",26,74,71,145
"SBBE",27,79,77,156
"SBBE",28,87,87,174
"SBBE",29,93,93,186
"SBBE",30,97,98,195
"SBBE",31,101,99,200
"SBBE",32,113,105,218
"SBBE",33,121,116,237
"SBBE",34,125,120,245
"SBBE",35,126,123,249
"SBBE",36,128,127,255
"SBBE",37,141,142,283
"SBBE",38,142,141,283
"SBBE",39,129,130,259
"SBBE",40,133,134,267
"SBBE",41,143,138,281
"SBBE",42,175,171,346
"SBBE",43,169,164,333
"SBBE",44,148,144,292
"SBBE",45,162,172,334
"SBBE",46,150,164,314
"SBBE",47,160,172,332
"SBBE",48,160,172,332
"SBBE",49,174,190,364
"SBBE",50,173,185,358
"SBBE",51,169,183,352
"SBBE",52,146,165,311
"SBBE",53,44,50,94
"SBPC",1,0,0,0
"SBPC",2,0,0,0
"SBPC",3,0,0,0
"SBPC",4,0,0,0
"SBPC",5,0,0,0
"SBPC",6,0,0,0
"SBPC",7,0,0,0
"SBPC",8,0,0,0
"SBPC",9,0,0,0
"SBPC",10,0,0,0
"SBPC",11,0,0,0
"SBPC",12,0,0,0
"SBPC",13,0,0,0
"SBPC",14,0,0,0
"SBPC",15,0,0,0
"SBPC",16,0,0,0
"SBPC",17,0,0,0
"SBPC",18,0,0,0
"SBPC",19,0,0,0
"SBPC",20,0,0,0
"SBPC",21,0,0,0
"SBPC",22,0,0,0
"SBPC",23,0,0,0
"SBPC",24,0,0,0
"SBPC",25,0,0,0
"SBPC",26,0,0,0
"SBPC",27,0,0,0
"SBPC",28,0,0,0
"SBPC",29,0,0,0
"SBPC",30,0,0,0
"SBPC",31,0,0,0
"SBPC",32,0,0,0
"SBPC",33,0,0,0
"SBPC",34,0,0,0
"SBPC",35,0,0,0
"SBPC",36,0,0,0
"SBPC",37,0,0,0
"SBPC",38,0,0,0
"SBPC",39,0,0,0
"SBPC",40,0,0,0
"SBPC",41,0,0,0
"SBPC",42,0,0,0
"SBPC",43,0,0,0
"SBPC",44,0,0,0
"SBPC",45,0,0,0
"SBPC",46,0,0,0
"SBPC",47,0,0,0
"SBPC",48,0,0,0
"SBPC",49,0,0,0
"SBPC",50,0,0,0
"SBPC",51,0,0,0
"SBPC",52,0,0,0
"SBPC",53,0,0,0
"SBNV",1,0,0,0
"SBNV",2,0,0,0
"SBNV",3,0,0,0
"SBNV",4,0,0,0
"SBNV",5,0,0,0
"SBNV",6,0,0,0
"SBNV",7,0,0,0
"SBNV",8,0,0,0
"SBNV",9,0,0,0
"SBNV",10,0,0,0
"SBNV",11,0,0,0
"SBNV",12,0,0,0
"SBNV",13,0,0,0
"SBNV",14,0,0,0
"SBNV",15,0,0,0
"SBNV",16,0,0,0
"SBNV",17,0,0,0
"SBNV",18,0,0,0
"SBNV",19,0,0,0
"SBNV",20,0,0,0
"SBNV",21,0,0,0
"SBNV",22,0,0,0
"SBNV",23,0,0,0
"SBNV",24,0,0,0
"SBNV",25,0,0,0
"SBNV",26,0,0,0
"SBNV",27,0,0,0
"SBNV",28,0,0,0
"SBNV",29,0,0,0
"SBNV",30,0,0,0
"SBNV",31,0,0,0
"SBNV",32,0,0,0
"SBNV",33,0,0,0
"SBNV",34,0,0,0
"SBNV",35,0,0,0
"SBNV",36,0,0,0
"SBNV",37,0,0,0
"SBNV",38,0,0,0
"SBNV",39,0,0,0
"SBNV",40,0,0,0
"SBNV",41,0,0,0
"SBNV",42,0,0,0
"SBNV",43,0,0,0
"SBNV",44,0,0,0
"SBNV",45,0,0,0
"SBNV",46,0,0,0
"SBNV",47,0,0,0
"SBNV",48,0,0,0
"SBNV",49,0,0,0
"SBNV",50,0,0,0
"SBNV",51,0,0,0
"SBNV",52,0,0,0
"SBNV",53,0,0,0
"SBCH",1,20,20,40
"SBCH",2,23,24,47
"SBCH",3,22,25,47
"SBCH",4,22,24,46
"SBCH",5,23,29,52
"SBCH",6,24,31,55
"SBCH",7,24,31,55
"SBCH",8,23,27,50
"SBCH",9,24,28,52
"SBCH",10,37,43,80
"SBCH",11,34,40,74
"SBCH",12,21,26,47
"SBCH",13,0,0,0
"SBCH",14,1,1,2
"SBCH",15,1,1,2
"SBCH",16,0,0,0
"SBCH",17,0,0,0
"SBCH",18,0,0,0
"SBCH",19,1,1,2
"SBCH",20,3,3,6
"SBCH",21,3,3,6
"SBCH",22,3,3,6
"SBCH",23,3,3,6
"SBCH",24,4,4,8
"SBCH",25,6,6,12
"SBCH",26,6,6,12
"SBCH",27,8,8,16
"SBCH",28,8,8,16
"SBCH",29,14,14,28
"SBCH",30,11,11,22
"SBCH",31,13,13,26
"SBCH",32,17,17,34
"SBCH",33,17,17,34
"SBCH",34,18,18,36
"SBCH",35,18,18,36
"SBCH",36,18,18,36
"SBCH",37,19,20,39
"SBCH",38,20,20,40
"SBCH",39,20,20,40
"SBCH",40,17,16,33
"SBCH",41,16,17,33
"SBCH",42,23,21,44
"SBCH",43,23,20,43
"SBCH",44,21,18,39
"SBCH",45,23,20,43
"SBCH",46,24,21,45
"SBCH",47,23,21,44
"SBCH",48,24,24,48
"SBCH",49,23,22,45
"SBCH",50,23,23,46
"SBCH",51,24,24,48
"SBCH",52,28,24,52
"SBCH",53,7,7,14
"SBIL",1,66,63,129
"SBIL",2,65,64,129
"SBIL",3,67,64,131
"SBIL",4,66,64,130
"SBIL",5,59,57,116
"SBIL",6,42,42,84
"SBIL",7,42,42,84
"SBIL",8,45,43,88
"SBIL",9,44,44,88
"SBIL",10,45,44,89
"SBIL",11,46,44,90
"SBIL",12,38,40,78
"SBIL",13,5,5,10
"SBIL",14,2,2,4
"SBIL",15,1,1,2
"SBIL",16,0,0,0
"SBIL",17,0,0,0
"SBIL",18,0,0,0
"SBIL",19,0,0,0
"SBIL",20,0,0,0
"SBIL",21,0,0,0
"SBIL",22,0,0,0
"SBIL",23,0,0,0
"SBIL",24,2,2,4
"SBIL",25,3,3,6
"SBIL",26,3,3,6
"SBIL",27,7,7,14
"SBIL",28,7,7,14
"SBIL",29,8,8,16
"SBIL",30,6,7,13
"SBIL",31,8,8,16
"SBIL",32,9,9,18
"SBIL",33,13,13,26
"SBIL",34,17,17,34
"SBIL",35,18,18,36
"SBIL",36,23,23,46
"SBIL",37,21,22,43
"SBIL",38,23,23,46
"SBIL",39,26,26,52
"SBIL",40,25,25,50
"SBIL",41,22,25,47
"SBIL",42,30,29,59
"SBIL",43,29,30,59
"SBIL",44,26,27,53
"SBIL",45,40,40,80
"SBIL",46,37,37,74
"SBIL",47,37,37,74
"SBIL",48,38,38,76
"SBIL",49,37,37,74
"SBIL",50,43,42,85
"SBIL",51,52,48,100
"SBIL",52,51,43,94
"SBIL",53,12,11,23
"SBNM",1,4,4,8
"SBNM",2,3,3,6
"SBNM",3,4,4,8
"SBNM",4,4,4,8
"SBNM",5,4,4,8
"SBNM",6,4,4,8
"SBNM",7,4,4,8
"SBNM",8,4,4,8
"SBNM",9,4,4,8
"SBNM",10,4,4,8
"SBNM",11,4,4,8
"SBNM",12,3,3,6
"SBNM",13,0,0,0
"SBNM",14,0,0,0
"SBNM",15,0,0,0
"SBNM",16,0,0,0
"SBNM",17,0,0,0
"SBNM",18,0,0,0
"SBNM",19,0,0,0
"SBNM",20,0,0,0
"SBNM",21,0,0,0
"SBNM",22,0,0,0
"SBNM",23,0,0,0
"SBNM",24,0,0,0
"SBNM",25,0,0,0
"SBNM",26,0,0,0
"SBNM",27,0,0,0
"SBNM",28,0,0,0
"SBNM",29,0,0,0
"SBNM",30,0,0,0
"SBNM",31,0,0,0
"SBNM",32,0,0,0
"SBNM",33,0,0,0
"SBNM",34,0,0,0
"SBNM",35,0,0,0
"SBNM",36,0,0,0
"SBNM",37,0,0,0
"SBNM",38,0,0,0
"SBNM",39,0,0,0
"SBNM",40,0,0,0
"SBNM",41,0,0,0
"SBNM",42,0,0,0
"SBNM",43,0,0,0
"SBNM",44,0,0,0
"SBNM",45,0,0,0
"SBNM",46,0,0,0
"SBNM",47,0,0,0
"SBNM",48,0,0,0
"SBNM",49,0,0,0
"SBNM",50,0,0,0
"SBNM",51,0,0,0
"SBNM",52,0,0,0
"SBNM",53,0,0,0
"SBSP",1,1336,1442,2778
"SBSP",2,1366,1461,2827
"SBSP",3,1369,1447,2816
"SBSP",4,1362,1467,2829
"SBSP",5,1341,1427,2768
"SBSP",6,1344,1422,2766
"SBSP",7,1341,1436,2777
"SBSP",8,1217,1301,2518
"SBSP",9,1366,1436,2802
"SBSP",10,1368,1455,2823
"SBSP",11,1286,1371,2657
"SBSP",12,583,608,1191
"SBSP",13,75,77,152
"SBSP",14,23,27,50
"SBSP",15,23,16,39
"SBSP",16,1,0,1
"SBSP",17,0,0,0
"SBSP",18,1,0,1
"SBSP",19,2,0,2
"SBSP",20,0,0,0
"SBSP",21,9,10,19
"SBSP",22,14,17,31
"SBSP",23,16,21,37
"SBSP",24,47,78,125
"SBSP",25,69,115,184
"SBSP",26,69,117,186
"SBSP",27,82,154,236
"SBSP",28,63,118,181
"SBSP",29,77,134,211
"SBSP",30,80,141,221
"SBSP",31,94,168,262
"SBSP",32,86,101,187
"SBSP",33,84,104,188
"SBSP",34,76,93,169
"SBSP",35,89,108,197
"SBSP",36,107,139,246
"SBSP",37,129,184,313
"SBSP",38,165,201,366
"SBSP",39,193,218,411
"SBSP",40,265,308,573
"SBSP",41,320,365,685
"SBSP",42,342,398,740
"SBSP",43,332,390,722
"SBSP",44,352,409,761
"SBSP",45,416,457,873
"SBSP",46,412,464,876
"SBSP",47,408,460,868
"SBSP",48,418,488,906
"SBSP",49,450,506,956
"SBSP",50,454,495,949
"SBSP",51,528,592,1120
"SBSP",52,523,597,1120
"SBSP",53,161,171,332
"SBFN",1,37,37,74
"SBFN",2,37,37,74
"SBFN",3,37,37,74
"SBFN",4,37,37,74
"SBFN",5,36,36,72
"SBFN",6,34,34,68
"SBFN",7,34,35,69
"SBFN",8,35,35,70
"SBFN",9,36,36,72
"SBFN",10,37,37,74
"SBFN",11,36,36,72
"SBFN",12,23,23,46
"SBFN",13,3,3,6
"SBFN",14,2,2,4
"SBFN",15,1,1,2
"SBFN",16,1,1,2
"SBFN",17,1,1,2
"SBFN",18,1,1,2
"SBFN",19,1,1,2
"SBFN",20,1,1,2
"SBFN",21,0,0,0
"SBFN",22,2,2,4
"SBFN",23,1,1,2
"SBFN",24,2,2,4
"SBFN",25,2,2,4
"SBFN",26,3,1,4
"SBFN",27,1,2,3
"SBFN",28,5,4,9
"SBFN",29,3,3,6
"SBFN",30,3,3,6
"SBFN",31,5,3,8
"SBFN",32,3,3,6
"SBFN",33,6,6,12
"SBFN",34,4,4,8
"SBFN",35,3,3,6
"SBFN",36,4,4,8
"SBFN",37,3,3,6
"SBFN",38,4,4,8
"SBFN",39,4,4,8
"SBFN",40,5,5,10
"SBFN",41,7,7,14
"SBFN",42,11,11,22
"SBFN",43,9,9,18
"SBFN",44,13,13,26
"SBFN",45,10,10,20
"SBFN",46,14,14,28
"SBFN",47,17,17,34
"SBFN",48,15,15,30
"SBFN",49,15,16,31
"SBFN",50,16,16,32
"SBFN",51,24,24,48
"SBFN",52,21,21,42
"SBFN",53,6,6,12
"SBCF",1,610,659,1269
"SBCF",2,662,692,1354
"SBCF",3,654,689,1343
"SBCF",4,650,685,1335
"SBCF",5,658,677,1335
"SBCF",6,663,671,1334
"SBCF",7,650,671,1321
"SBCF",8,524,554,1078
"SBCF",9,610,637,1247
"SBCF",10,640,667,1307
"SBCF",11,588,606,1194
"SBCF",12,305,299,604
"SBCF",13,82,77,159
"SBCF",14,53,73,126
"SBCF",15,34,49,83
"SBCF",16,27,42,69
"SBCF",17,38,52,90
"SBCF",18,33,41,74
"SBCF",19,50,51,101
"SBCF",20,51,51,102
"SBCF",21,52,48,100
"SBCF",22,47,48,95
"SBCF",23,54,48,102
"SBCF",24,60,54,114
"SBCF",25,76,67,143
"SBCF",26,82,70,152
"SBCF",27,81,81,162
"SBCF",28,90,94,184
"SBCF",29,94,101,195
"SBCF",30,111,104,215
"SBCF",31,125,116,241
"SBCF",32,140,150,290
"SBCF",33,154,158,312
"SBCF",34,167,168,335
"SBCF",35,175,170,345
"SBCF",36,194,208,402
"SBCF",37,205,214,419
"SBCF",38,181,226,407
"SBCF",39,174,223,397
"SBCF",40,217,261,478
"SBCF",41,243,275,518
"SBCF",42,273,298,571
"SBCF",43,266,297,563
"SBCF",44,275,295,570
"SBCF",45,354,381,735
"SBCF",46,345,372,717
"SBCF",47,352,376,728
"SBCF",48,360,385,745
"SBCF",49,392,429,821
"SBCF",50,398,435,833
"SBCF",51,436,461,897
"SBCF",52,381,393,774
"SBCF",53,124,110,234
"SBUL",1,63,70,133
"SBUL",2,68,75,143
"SBUL",3,69,74,143
"SBUL",4,69,71,140
"SBUL",5,70,72,142
"SBUL",6,76,77,153
"SBUL",7,74,72,146
"SBUL",8,69,70,139
"SBUL",9,70,67,137
"SBUL",10,76,69,145
"SBUL",11,75,68,143
"SBUL",12,38,34,72
"SBUL",13,7,7,14
"SBUL",14,4,4,8
"SBUL",15,3,3,6
"SBUL",16,2,2,4
"SBUL",17,3,3,6
"SBUL",18,3,3,6
"SBUL",19,4,4,8
"SBUL",20,5,5,10
"SBUL",21,3,4,7
"SBUL",22,0,4,4
"SBUL",23,0,5,5
"SBUL",24,3,6,9
"SBUL",25,2,7,9
"SBUL",26,2,6,8
"SBUL",27,5,10,15
"SBUL",28,3,8,11
"SBUL",29,5,10,15
"SBUL",30,5,11,16
"SBUL",31,5,10,15
"SBUL",32,10,16,26
"SBUL",33,11,17,28
"SBUL",34,14,25,39
"SBUL",35,15,25,40
"SBUL",36,20,27,47
"SBUL",37,28,34,62
"SBUL",38,35,41,76
"SBUL",39,36,42,78
"SBUL",40,37,43,80
"SBUL",41,34,39,73
"SBUL",42,41,50,91
"SBUL",43,42,52,94
"SBUL",44,37,44,81
"SBUL",45,51,49,100
"SBUL",46,49,42,91
"SBUL",47,47,42,89
"SBUL",48,48,41,89
"SBUL",49,54,52,106
"SBUL",50,58,54,112
"SBUL",51,50,52,102
"SBUL",52,44,44,88
"SBUL",53,12,14,26
"SBCX",1,18,17,35
"SBCX",2,19,17,36
"SBCX",3,17,16,33
"SBCX",4,19,14,33
"SBCX",5,17,14,31
"SBCX",6,19,15,34
"SBCX",7,20,17,37
"SBCX",8,14,11,25
"SBCX",9,18,17,35
"SBCX",10,20,19,39
"SBCX",11,19,17,36
"SBCX",12,9,10,19
"SBCX",13,0,0,0
"SBCX",14,0,0,0
"SBCX",15,0,0,0
"SBCX",16,0,0,0
"SBCX",17,0,0,0
"SBCX",18,0,0,0
"SBCX",19,0,0,0
"SBCX",20,0,0,0
"SBCX",21,0,0,0
"SBCX",22,0,0,0
"SBCX",23,0,0,0
"SBCX",24,0,0,0
"SBCX",25,0,0,0
"SBCX",26,0,0,0
"SBCX",27,0,0,0
"SBCX",28,0,0,0
"SBCX",29,0,0,0
"SBCX",30,0,0,0
"SBCX",31,0,0,0
"SBCX",32,0,0,0
